OMEGA,DMS_X,DMS_Y,DMS_Z,DMS_Seq,DMS_Secs,DMS_Nsecs
0,0.000103635,0.002381717,-0.00042684200000000003,24430,1627916664,188015145
359.935546875,0.00011167700000000001,0.0023622160000000003,-0.00042039700000000003,24431,1627916664,193872817
359.9853820800781,9.8789e-05,0.002368409,-0.000405157,24432,1627916664,199918210
359.9595642089844,7.805500000000001e-05,0.002378458,-0.00040446700000000004,24433,1627916664,205907613
359.9595642089844,6.7039e-05,0.00239462,-0.00041888200000000003,24434,1627916664,211985541
359.95770263671875,6.7161e-05,0.002369791,-0.000414621,24435,1627916664,217903145
359.98907470703125,0.000194002,0.0023692220000000003,-0.000114605,24436,1627916664,223968281
0.02599751204252243,0.00040149,0.002398626,0.000298515,24437,1627916664,229925546
0.00937563180923462,0.000278011,0.002179185,0.000436818,24438,1627916664,237882025
0.08318013697862625,5.8232e-05,0.002262432,0.000171986,24439,1627916664,243844231
0.08872690796852112,-5.2904e-05,0.002435094,5.1755e-05,24440,1627916664,249883363
0.12191174924373627,9.796e-06,0.002440335,0.00011646700000000001,24441,1627916664,255913004
0.14957037568092346,4.2758e-05,0.002326948,0.00026069600000000004,24442,1627916664,261898341
0.16434897482395172,0.000193816,0.002159907,5.3012e-05,24443,1627916664,268015521
0.2032618224620819,0.000164332,0.0019526230000000001,-0.000129278,24444,1627916664,273941661
0.25673457980155945,0.000251177,0.0020096240000000002,-0.000245638,24445,1627916664,280029845
0.2734004557132721,0.00010205500000000001,0.002235417,-0.000105567,24446,1627916664,286086403
0.28242307901382446,-0.000202677,0.002643147,0.00013702,24447,1627916664,291970963
0.30297932028770447,-0.000282595,0.002774569,7.5523e-05,24448,1627916664,297896259
0.3435467481613159,-0.000104431,0.002604439,-0.000245194,24449,1627916664,303958497
0.4173125624656677,0.000280738,0.0021158970000000003,-0.00031686700000000003,24450,1627916664,309925628
0.4079395830631256,0.00036332300000000003,0.001903057,-4.9243e-05,24451,1627916664,315822482
0.4228771924972534,0.00020383400000000001,0.00205055,0.000185854,24452,1627916664,322007178
0.4430539608001709,-6.5028e-05,0.0023514910000000003,0.000124947,24453,1627916664,327936521
0.49133265018463135,-0.00010992800000000001,0.002642639,-0.000240229,24454,1627916664,333899645
0.5370453000068665,7.4718e-05,0.0026433100000000003,-0.000309064,24455,1627916664,339999659
0.5632172226905823,0.000187106,0.002424794,-2.5622000000000003e-05,24456,1627916664,345978819
0.6202633380889893,0.000224619,0.002191148,8.659600000000001e-05,24457,1627916664,351938059
0.5853314399719238,0.000192961,0.002094817,-0.000162781,24458,1627916664,357940095
0.674018383026123,0.000136434,0.002199901,-0.000444651,24459,1627916664,364232054
0.6532082557678223,5.1718e-05,0.002370758,-0.00033347300000000004,24460,1627916664,370013966
0.7275762557983398,-4.2638e-05,0.002461867,-3.5103e-05,24461,1627916664,376000633
0.7015736699104309,-8.4114e-05,0.0024137240000000003,1.3203e-05,24462,1627916664,381915180
0.7534210681915283,8.052e-06,0.0023776870000000003,-0.000142754,24463,1627916664,387923384
0.8253359794616699,0.00019735500000000002,0.002335091,-0.000259103,24464,1627916664,393930882
0.8088274598121643,0.00034836000000000003,0.0022202750000000003,-0.000200966,24465,1627916664,400115393
0.8658595681190491,0.00030052700000000003,0.0021743350000000003,2.5622000000000003e-05,24466,1627916664,405973719
0.8753967881202698,0.00014059900000000001,0.002294402,-1.064e-06,24467,1627916664,411943134
0.930453896522522,-1.9492000000000002e-05,0.002527259,-0.00015802900000000001,24468,1627916664,417873579
0.9875372052192688,2.1236e-05,0.002606232,-0.00029282200000000004,24469,1627916664,423975550
1.021209716796875,0.000151032,0.002417541,-0.00023214400000000002,24470,1627916664,429989665
1.034098505973816,0.000257013,0.0021372870000000003,-7.177400000000001e-05,24471,1627916664,435908976
1.0520169734954834,0.00023004700000000002,0.002069397,-3.1154e-05,24472,1627916664,442025237
1.0575182437896729,0.000132415,0.0021463840000000003,-0.00018275800000000001,24473,1627916664,447833058
1.1073297262191772,4.8667e-05,0.0022800890000000003,-0.000269666,24474,1627916664,453927485
1.1763800382614136,-1.7867e-05,0.002395583,-0.00016908800000000002,24475,1627916664,459810607
1.1569907665252686,1.2577e-05,0.0023711820000000003,2.258e-05,24476,1627916664,465869705
1.2182111740112305,5.0366000000000005e-05,0.002274374,2.8992000000000003e-05,24477,1627916664,471935165
1.205102801322937,0.00016563500000000002,0.0021585930000000003,-0.000201675,24478,1627916664,477922096
1.2850416898727417,0.00024241600000000002,0.0021573480000000003,-0.00028913500000000004,24479,1627916664,484031965
1.3038734197616577,0.000197622,0.0022093020000000002,-0.00017416100000000002,24480,1627916664,489850245
1.293770670890808,0.000125195,0.002350613,-1.2147e-05,24481,1627916664,495931898
1.3340122699737549,7.816500000000001e-05,0.002399337,-5.5171000000000004e-05,24482,1627916664,501873664
1.4155192375183105,0.000169194,0.0022994120000000002,-0.00026148800000000004,24483,1627916664,509919302
1.4116941690444946,0.000270593,0.0021777610000000003,-0.00029239900000000004,24484,1627916664,515832445
1.4552820920944214,0.00019495500000000002,0.002140061,-0.000174444,24485,1627916664,522017529
1.4515905380249023,8.461200000000001e-05,0.002204311,-8.211400000000001e-05,24486,1627916664,527884076
1.4986183643341064,4.7118000000000005e-05,0.0023086030000000002,-0.000143732,24487,1627916664,533911691
1.5809937715530396,7.809200000000001e-05,0.0023152280000000003,-0.00023241600000000002,24488,1627916664,540058698
1.57229745388031,0.000175357,0.0022038410000000002,-0.00018995900000000002,24489,1627916664,545935920
1.5757331848144531,0.000189564,0.002160497,-7.5214e-05,24490,1627916664,552038497
1.624979853630066,0.000162119,0.002161361,-7.066800000000001e-05,24491,1627916664,557924979
1.6596156358718872,0.00014953,0.002226337,-0.00016184900000000002,24492,1627916664,564086509
1.7148501873016357,0.000161449,0.0022891910000000003,-0.00024388100000000002,24493,1627916664,570130821
1.7346956729888916,0.00017984200000000002,0.002285496,-0.00023160000000000002,24494,1627916664,575930412
1.7141610383987427,0.000159884,0.002251992,-0.000155692,24495,1627916664,581901645
1.7635457515716553,0.00013122900000000001,0.002223764,-0.00018409100000000002,24496,1627916664,587835049
1.8219504356384277,0.00013319500000000001,0.0022512730000000002,-0.00024682400000000003,24497,1627916664,593978003
1.835687279701233,0.00015959,0.002266165,-0.00025042200000000004,24498,1627916664,599941680
1.8847236633300781,0.00021219400000000002,0.0022226150000000003,-0.00019109400000000002,24499,1627916664,605926936
1.9312682151794434,0.000162246,0.002181779,-0.00012681000000000001,24500,1627916664,611887851
1.9290518760681152,0.000141652,0.00215963,-0.00019097700000000002,24501,1627916664,618013632
1.9535307884216309,0.00014217800000000002,0.0022143270000000003,-0.00022708500000000003,24502,1627916664,624003511
1.9744579792022705,0.00014611500000000002,0.002277901,-0.00021470400000000002,24503,1627916664,629984572
2.032595157623291,0.00017111,0.002274784,-0.000177111,24504,1627916664,636013734
2.012758493423462,0.000198418,0.002218442,-0.00014171500000000002,24505,1627916664,642036578
2.0700149536132812,0.00022516900000000003,0.002158218,-0.00015539200000000002,24506,1627916664,648047885
2.1279549598693848,0.000221281,0.002169276,-0.00019505300000000002,24507,1627916664,653893848
2.1651763916015625,0.00015520800000000002,0.0022444080000000003,-0.00023806900000000001,24508,1627916664,660159126
2.1465985774993896,0.000115982,0.0023001410000000003,-0.000261075,24509,1627916664,665911684
2.1870222091674805,0.00011476200000000001,0.002307843,-0.000217099,24510,1627916664,672035131
2.18992018699646,0.000186023,0.0022221890000000003,-0.000191678,24511,1627916664,677873969
2.27180552482605,0.000218685,0.002133004,-0.000263145,24512,1627916664,684122613
2.277649164199829,0.00021379800000000002,0.002152447,-0.000285724,24513,1627916664,690022134
2.3305416107177734,0.000176107,0.0022627510000000003,-0.000215066,24514,1627916664,695926337
2.3704354763031006,0.000150266,0.0023239650000000003,-0.000171952,24515,1627916664,701919749
2.3630599975585938,0.000183035,0.002274779,-0.000173348,24516,1627916664,707994569
2.3989405632019043,0.000221778,0.002215498,-0.00022269700000000003,24517,1627916664,713879942
2.4584641456604004,0.000228759,0.00219864,-0.00021095100000000002,24518,1627916664,719979766
2.4494051933288574,0.000198382,0.002194324,-0.000177708,24519,1627916664,725845448
2.512402057647705,0.000136964,0.002222349,-0.000205607,24520,1627916664,731909166
2.5232388973236084,0.000134692,0.002254159,-0.000217449,24521,1627916664,738021690
2.5677876472473145,0.00016244300000000002,0.0022783440000000003,-0.000216638,24522,1627916664,744013905
2.582016944885254,0.000205694,0.002248654,-0.000214734,24523,1627916664,749995412
2.6121954917907715,0.000235683,0.002208486,-0.00025804,24524,1627916664,755847784
2.6466500759124756,0.000268981,0.002218313,-0.000276346,24525,1627916664,761871309
2.6637237071990967,0.000267507,0.0022356140000000004,-0.000212121,24526,1627916664,767985792
2.6818974018096924,0.00025440900000000004,0.0022444730000000003,-0.000184174,24527,1627916664,774076487
2.7150697708129883,0.00022815000000000002,0.002272913,-0.00020728100000000002,24528,1627916664,780075235
2.743328094482422,0.00024012300000000002,0.002247405,-0.00024966,24529,1627916664,785985848
2.754577398300171,0.00024279300000000002,0.002226584,-0.000211625,24530,1627916664,792004547
2.783252000808716,0.00021728800000000002,0.0021526040000000002,-0.000133189,24531,1627916664,797865299
2.8503153324127197,0.00019125200000000002,0.0021178850000000003,-0.00018096800000000002,24532,1627916664,804003960
2.8646864891052246,0.000141745,0.0021411950000000003,-0.000281881,24533,1627916664,809976103
2.8995141983032227,0.00012178900000000001,0.002217254,-0.00028573300000000004,24534,1627916664,815876146
2.9578192234039307,0.00011673900000000001,0.0022560040000000003,-0.00025019800000000003,24535,1627916664,822070741
2.9412715435028076,0.00014216900000000001,0.002218925,-0.000213863,24536,1627916664,828092052
3.010039806365967,0.000197939,0.0022019690000000002,-0.000215512,24537,1627916664,834047378
3.047179937362671,0.00024692000000000003,0.002221778,-0.000238506,24538,1627916664,840067713
3.062800407409668,0.000334245,0.0022107000000000003,-0.000260554,24539,1627916664,845925118
3.090339183807373,0.000338023,0.0021787480000000003,-0.00026384600000000003,24540,1627916664,851945476
3.105377435684204,0.000318817,0.002199873,-0.00023859800000000002,24541,1627916664,857929624
3.141291379928589,0.000256269,0.002256363,-0.00018043400000000001,24542,1627916664,863997867
3.1860334873199463,0.000204854,0.0022749560000000003,-0.000184278,24543,1627916664,869846134
3.2010838985443115,0.000197815,0.002235982,-0.000228588,24544,1627916664,875897979
3.2616968154907227,0.00019555100000000003,0.0022109760000000003,-0.00023942,24545,1627916664,882088442
3.2235960960388184,0.000169932,0.002139062,-0.000199738,24546,1627916664,888037084
3.2940213680267334,0.000122921,0.0021309370000000003,-0.000201038,24547,1627916664,893897777
3.325524091720581,8.838200000000001e-05,0.002196046,-0.00023554900000000002,24548,1627916664,899878633
3.3555543422698975,0.000146457,0.0022489520000000002,-0.000268817,24549,1627916664,905941132
3.3510067462921143,0.00019893500000000002,0.0022223810000000003,-0.000278863,24550,1627916664,911895948
3.3920955657958984,0.000248149,0.002188368,-0.000245914,24551,1627916664,917930169
3.4688332080841064,0.000279478,0.002198998,-0.000244849,24552,1627916664,923996711
