SCS_CHI,DMS_X,DMS_Y,DMS_Z,DMS_Seq,DMS_Secs,DMS_Nsecs
30.000003311059366,0.019670881,-0.108769821,-0.07142229600000001,94594,1627913379,550862259
30.00000380387887,0.019665051000000003,-0.10878791700000001,-0.071423714,94595,1627913379,556962459
30.00000380387887,0.019644016,-0.10878658100000001,-0.071416676,94596,1627913379,563020283
30.00000380387887,0.019626896,-0.10876289300000001,-0.071411507,94597,1627913379,568918736
29.99999728863822,0.019595,-0.10874369,-0.07141104200000001,94598,1627913379,574912691
29.99999728863822,0.019543864,-0.10875323,-0.07141191300000001,94599,1627913379,580898075
29.99999728863822,0.019519423,-0.108765338,-0.071405222,94600,1627913379,586973337
29.99999728863822,0.01951264,-0.108783946,-0.071371513,94601,1627913379,592917819
30.00000262890814,0.019493165,-0.108804678,-0.071353151,94602,1627913379,598966879
30.00000262890814,0.019493074000000003,-0.108804783,-0.071334215,94603,1627913379,604923353
30.00000262890814,0.019510184,-0.10881017300000001,-0.071327917,94604,1627913379,610856286
29.99999719397231,0.019526744000000002,-0.108810342,-0.07131685,94605,1627913379,617002396
29.99999719397231,0.019536170000000002,-0.10880607,-0.071303989,94606,1627913379,622948617
29.99999719397231,0.019553089000000003,-0.108823875,-0.07130335,94607,1627913379,628840053
30.000000980607943,0.019580565,-0.108838576,-0.071294434,94608,1627913379,634967611
