OMEGA,SCS_CHI,SCS_PHI,DMS_X,DMS_Y,DMS_Z,DMS_Seq,DMS_Secs,DMS_Nsecs
359.9779968261719,0,0,-1.6239557340000002,0.23435612400000003,-0.17870170600000002,147539171,1630073381,172216371
0.0001501834049122408,0,0,-1.6239538850000002,0.234351319,-0.17868772200000002,147539172,1630073381,178154842
359.96136474609375,-3.8627464202458146e-07,5.09e-07,-1.6239574430000001,0.234360545,-0.17867306000000002,147539173,1630073381,184131965
359.96136474609375,-3.8627464202458146e-07,5.09e-07,-1.623951903,0.23436205100000002,-0.17866985600000002,147539174,1630073381,190169982
359.9798278808594,-3.8627464202458146e-07,5.09e-07,-1.623958711,0.234359532,-0.17867390800000002,147539175,1630073381,196216163
359.9650573730469,-3.8627464202458146e-07,5.09e-07,-1.6239700000000001,0.234359953,-0.17867096200000002,147539176,1630073381,202164894
359.9337463378906,-2.2985592306825155e-06,3.9300000000000004e-07,-1.623966395,0.23433905300000002,-0.17867655100000002,147539177,1630073381,208165925
0.0001500484358984977,-2.2985592306825155e-06,3.9300000000000004e-07,-1.623970869,0.23430112300000003,-0.17865930400000002,147539178,1630073381,214122282
359.9798583984375,-2.2985592306825155e-06,3.9300000000000004e-07,-1.623976274,0.234302959,-0.178638701,147539179,1630073381,220120641
359.9798278808594,-2.7029964817208513e-06,-3.94e-07,-1.62399905,0.23431942200000003,-0.17863030300000002,147539180,1630073381,226119398
359.9817199707031,-2.7029964817208513e-06,-3.94e-07,-1.6239893870000002,0.234312453,-0.17862528800000002,147539181,1630073381,232131945
359.95220947265625,-2.7029964817208513e-06,-3.94e-07,-1.623991253,0.23430766200000003,-0.17862859,147539182,1630073381,238146132
0.00015001474821474403,1.759000844291902e-06,2.3650000000000002e-06,-1.623994763,0.23431142600000002,-0.178617309,147539183,1630073381,244121592
359.9484558105469,1.759000844291902e-06,2.3650000000000002e-06,-1.624000877,0.234309337,-0.17862698600000002,147539184,1630073381,250131095
359.9927673339844,1.759000844291902e-06,2.3650000000000002e-06,-1.62400322,0.23431485800000001,-0.178641078,147539185,1630073381,256120946
359.9503479003906,1.759000844291902e-06,2.3650000000000002e-06,-1.6239991470000001,0.23432588000000001,-0.178641246,147539186,1630073381,262117570
0.00383956590667367,4.976913682277674e-06,1.2820000000000002e-06,-1.623999301,0.234355056,-0.17862698100000002,147539187,1630073381,268165296
359.9429626464844,4.976913682277674e-06,1.2820000000000002e-06,-1.623999141,0.234353514,-0.17861189100000002,147539188,1630073381,274181231
359.939208984375,4.976913682277674e-06,1.2820000000000002e-06,-1.623992426,0.23434512200000002,-0.17860978600000002,147539189,1630073381,280147081
359.92449951171875,7.684883963991045e-06,-5.74e-06,-1.623998787,0.23434864300000002,-0.178613569,147539190,1630073381,286386201
359.9613952636719,7.684883963991045e-06,-5.74e-06,-1.6240011360000002,0.23435291800000002,-0.178607135,147539191,1630073381,292136460
359.9503173828125,7.684883963991045e-06,-5.74e-06,-1.6239938680000001,0.234360339,-0.17860619300000002,147539192,1630073381,298155972
359.9503173828125,1.1743253415845358e-06,4.051e-06,-1.623989428,0.234340608,-0.17860830300000002,147539193,1630073381,304134127
359.96875,1.1743253415845358e-06,4.051e-06,-1.623990312,0.234339874,-0.17861699,147539194,1630073381,310122047
0.0038389498367905617,1.1743253415845358e-06,4.051e-06,-1.6239888630000001,0.23432691800000002,-0.178610274,147539195,1630073381,316121039
359.9502868652344,1.1743253415845358e-06,4.051e-06,-1.623986007,0.23432242800000003,-0.17860709400000002,147539196,1630073381,322156629
359.9263000488281,-1.0492701200803893e-07,1.305e-05,-1.623988119,0.234307271,-0.17861861,147539197,1630073381,328132182
359.99090576171875,-1.0492701200803893e-07,1.305e-05,-1.6240052090000001,0.23430723,-0.17861126400000002,147539198,1630073381,334128436
359.95587158203125,-1.0492701200803893e-07,1.305e-05,-1.6240239380000001,0.234310651,-0.178615303,147539199,1630073381,340122879
359.91900634765625,-4.619677188579549e-06,1.517e-06,-1.624027177,0.234314073,-0.178610235,147539200,1630073381,346117888
359.9373779296875,-4.619677188579549e-06,1.517e-06,-1.6240182220000001,0.234311877,-0.17860752600000002,147539201,1630073381,352114341
359.998291015625,-4.619677188579549e-06,1.517e-06,-1.624030121,0.23431110900000002,-0.17861105000000002,147539202,1630073381,358147555
359.998291015625,-5.225523449919152e-07,-1.938e-06,-1.624024705,0.234318782,-0.178617418,147539203,1630073381,364123062
359.9336853027344,-5.225523449919152e-07,-1.938e-06,-1.624015616,0.234319357,-0.17862623200000002,147539204,1630073381,370128572
359.9798583984375,-5.225523449919152e-07,-1.938e-06,-1.6239989780000001,0.234315181,-0.17862897900000002,147539205,1630073381,376119732
359.9485168457031,-5.225523449919152e-07,-1.938e-06,-1.624007524,0.23431480200000002,-0.178649159,147539206,1630073381,382114804
359.9613952636719,-1.4677044851921638e-06,5.772e-06,-1.6239949180000002,0.23432023000000002,-0.178651255,147539207,1630073381,388135534
359.998291015625,-1.4677044851921638e-06,5.772e-06,-1.623990685,0.23430534900000002,-0.17865745000000002,147539208,1630073381,394134438
359.98724365234375,-1.4677044851921638e-06,5.772e-06,-1.623996733,0.234304217,-0.17865704400000001,147539209,1630073381,400136696
359.9632568359375,-1.1775648203949922e-06,-4.01e-07,-1.6239935840000002,0.23429149700000002,-0.178659908,147539210,1630073381,406136491
359.9761657714844,-1.1775648203949922e-06,-4.01e-07,-1.6239911550000001,0.234292631,-0.178671201,147539211,1630073381,412110968
359.97430419921875,-1.1775648203949922e-06,-4.01e-07,-1.6239864480000001,0.234278429,-0.178661544,147539212,1630073381,418145062
359.97247314453125,-5.313444426158864e-07,-1.0461e-05,-1.6239862550000002,0.23426971600000002,-0.178661441,147539213,1630073381,424147248
359.94476318359375,-5.313444426158864e-07,-1.0461e-05,-1.6239802470000002,0.23425399100000002,-0.178668069,147539214,1630073381,430136789
359.9226379394531,-5.313444426158864e-07,-1.0461e-05,-1.623977505,0.234254168,-0.178678676,147539215,1630073381,436133239
359.9761657714844,-5.313444426158864e-07,-1.0461e-05,-1.6239943270000001,0.234254549,-0.178681529,147539216,1630073381,442142680
359.9964599609375,7.259276044355618e-07,-1.291e-06,-1.6239890410000002,0.234270682,-0.178682259,147539217,1630073381,448135165
359.9484558105469,7.259276044355618e-07,-1.291e-06,-1.623975135,0.23427032700000003,-0.17867313,147539218,1630073381,454120670
359.9835510253906,7.259276044355618e-07,-1.291e-06,-1.6239644350000002,0.234288781,-0.17866773100000002,147539219,1630073381,460125256
359.92633056640625,1.9216548396150814e-06,6.56e-07,-1.623972017,0.234292082,-0.178679469,147539220,1630073381,466144779
359.9779968261719,1.9216548396150814e-06,6.56e-07,-1.623988844,0.23429694,-0.178681593,147539221,1630073381,472278405
359.9540100097656,1.9216548396150814e-06,6.56e-07,-1.623997391,0.23428061400000003,-0.178682053,147539222,1630073381,478160252
359.9208068847656,5.790184097818212e-06,1.402e-06,-1.6239981510000001,0.23428057000000002,-0.178674776,147539223,1630073381,484145024
359.9743347167969,5.790184097818212e-06,1.402e-06,-1.624007672,0.23429475600000002,-0.178685381,147539224,1630073381,490132980
