OMEGA,SCS_CHI,SCS_PHI,DMS_X,DMS_Y,DMS_Z,DMS_Seq,DMS_Secs,DMS_Nsecs
359.9853820800781,0,0,-1.624263052,0.233725798,-0.179639455,146906492,1630069572,323783739
359.9927673339844,0,0,-1.6242787650000001,0.233731502,-0.179663909,146906493,1630069572,329806787
359.9244384765625,0,0,-1.6242617750000001,0.233740413,-0.179663962,146906494,1630069572,335781027
359.9706115722656,0,0,-1.624257035,0.233741194,-0.179662861,146906495,1630069572,341751223
359.98724365234375,4.554892429971571e-06,-5.703e-06,-1.6242502760000002,0.23374882300000002,-0.179649245,146906496,1630069572,347751189
359.9558410644531,4.554892429971571e-06,-5.703e-06,-1.624248386,0.23376073600000002,-0.17965050100000002,146906497,1630069572,353753871
359.9669189453125,4.554892429971571e-06,-5.703e-06,-1.624250178,0.23375648100000002,-0.179638826,146906498,1630069572,359745707
359.9669189453125,2.4272013368919223e-06,-8.136e-06,-1.6242469370000001,0.23376274400000002,-0.179640499,146906499,1630069572,365724078
359.9798278808594,2.4272013368919223e-06,-8.136e-06,-1.624238038,0.23376734300000002,-0.179637643,146906500,1630069572,371752391
359.92083740234375,2.4272013368919223e-06,-8.136e-06,-1.6242183090000002,0.23377329300000002,-0.179658494,146906501,1630069572,377749794
359.9835510253906,4.699962292817669e-06,-4.763e-06,-1.624226882,0.233775639,-0.17966795600000002,146906502,1630069572,383778667
359.9245300292969,4.699962292817669e-06,-4.763e-06,-1.624228282,0.23377926400000001,-0.17967242600000002,146906503,1630069572,389729962
359.9337463378906,4.699962292817669e-06,-4.763e-06,-1.624248079,0.233783876,-0.179673845,146906504,1630069572,395728403
359.9392395019531,4.699962292817669e-06,-4.763e-06,-1.624240302,0.233776379,-0.179673308,146906505,1630069572,401750097
359.9355163574219,3.2536599016523945e-06,-5.716e-06,-1.624248079,0.233781657,-0.17967228300000002,146906506,1630069572,407786380
359.94476318359375,3.2536599016523945e-06,-5.716e-06,-1.624245525,0.23378105200000002,-0.17966397,146906507,1630069572,413777365
359.9429016113281,3.2536599016523945e-06,-5.716e-06,-1.6242493100000002,0.233786234,-0.17966346800000002,146906508,1630069572,419758202
359.97247314453125,6.687788434364068e-07,-8.831e-06,-1.6242532440000002,0.23378692,-0.17965963000000001,146906509,1630069572,425774953
359.9835510253906,6.687788434364068e-07,-8.831e-06,-1.624245927,0.23380451100000002,-0.17964388,146906510,1630069572,431755508
359.97430419921875,6.687788434364068e-07,-8.831e-06,-1.6242318480000002,0.23378504100000003,-0.179635008,146906511,1630069572,437759226
359.9466247558594,1.1083845462862892e-06,9.93e-07,-1.624239953,0.23378094500000002,-0.179629736,146906512,1630069572,443772779
359.9945983886719,1.1083845462862892e-06,9.93e-07,-1.6242439610000001,0.233795048,-0.179633714,146906513,1630069572,449832500
359.9466552734375,1.1083845462862892e-06,9.93e-07,-1.624241446,0.23379017200000002,-0.179637396,146906514,1630069572,455733849
359.9466552734375,1.1083845462862892e-06,9.93e-07,-1.624239309,0.23380519100000002,-0.17964249300000001,146906515,1630069572,461761188
359.922607421875,2.8712030242001074e-06,-7.864000000000001e-06,-1.624243276,0.23380894500000002,-0.179638597,146906516,1630069572,467746404
359.9687805175781,2.8712030242001074e-06,-7.864000000000001e-06,-1.624240928,0.23381907100000002,-0.17964786900000002,146906517,1630069572,473768762
359.9632263183594,2.8712030242001074e-06,-7.864000000000001e-06,-1.6242191030000002,0.233811653,-0.17965123100000002,146906518,1630069572,479771288
359.97247314453125,-1.3885755432085393e-06,-3.977e-06,-1.6242359270000002,0.23382164400000002,-0.179643988,146906519,1630069572,485728122
359.97247314453125,-1.3885755432085393e-06,-3.977e-06,-1.624268805,0.23383506,-0.179628173,146906520,1630069572,491755507
359.9909362792969,-1.3885755432085393e-06,-3.977e-06,-1.624264305,0.233827781,-0.17962565600000002,146906521,1630069572,497756320
359.94476318359375,4.0405538366056994e-06,9.854000000000001e-06,-1.624241714,0.23380503800000002,-0.179625994,146906522,1630069572,503883874
359.9263916015625,4.0405538366056994e-06,9.854000000000001e-06,-1.6242584400000002,0.23381401000000002,-0.17961538800000001,146906523,1630069572,509749732
359.931884765625,4.0405538366056994e-06,9.854000000000001e-06,-1.6242578410000001,0.23381145700000003,-0.17961939100000002,146906524,1630069572,515749667
359.9706115722656,3.104193926457863e-06,-4.2630000000000005e-06,-1.624257842,0.23380212300000003,-0.17960936500000002,146906525,1630069572,521757938
359.922607421875,3.104193926457863e-06,-4.2630000000000005e-06,-1.624261973,0.23381485800000001,-0.17960276900000002,146906526,1630069572,527748546
359.93182373046875,3.104193926457863e-06,-4.2630000000000005e-06,-1.62426262,0.23381711400000002,-0.179602074,146906527,1630069572,533754023
359.9226989746094,3.104193926457863e-06,-4.2630000000000005e-06,-1.6242483300000001,0.233797099,-0.17961752,146906528,1630069572,539755068
359.94476318359375,1.9875957613791468e-06,1.111e-06,-1.6242448930000002,0.233785751,-0.179615511,146906529,1630069572,545749246
359.981689453125,1.9875957613791468e-06,1.111e-06,-1.6242437090000001,0.233786507,-0.179627423,146906530,1630069572,551803922
359.9484558105469,1.9875957613791468e-06,1.111e-06,-1.62423778,0.233779913,-0.17963250900000002,146906531,1630069572,557759607
359.9336853027344,-5.62116910840215e-07,-2.068e-06,-1.624225623,0.233781654,-0.17963827500000001,146906532,1630069572,563720704
359.935546875,-5.62116910840215e-07,-2.068e-06,-1.624238112,0.23381099600000002,-0.179646795,146906533,1630069572,569758770
359.9927673339844,-5.62116910840215e-07,-2.068e-06,-1.6242301190000001,0.23384058600000002,-0.17965845500000002,146906534,1630069572,575754662
359.9337463378906,9.289550073852215e-08,-4.441e-06,-1.624234785,0.23383926200000002,-0.17965814300000002,146906535,1630069572,581764647
359.9669189453125,9.289550073852215e-08,-4.441e-06,-1.6242303470000001,0.233836279,-0.179664293,146906536,1630069572,587752414
359.9669494628906,9.289550073852215e-08,-4.441e-06,-1.6242195030000002,0.23385275500000002,-0.17967031600000002,146906537,1630069572,593749168
359.97613525390625,9.289550073852215e-08,-4.441e-06,-1.6242038760000002,0.23384289100000002,-0.179700182,146906538,1630069572,599749162
359.9189453125,-4.580112749050012e-06,-1.1179000000000001e-05,-1.624207022,0.233835639,-0.17970253600000002,146906539,1630069572,605763130
