,CHI,OMEGA,OMEGA_Cont,X_LUT,Y_LUT,Z_LUT
127,30.0,195.0,1275.0,-0.048071174253011904,-0.1610785575180723,0.11340041797590368
128,30.0,205.0,1285.0,-0.04819405049397578,-0.13887577101204818,0.13946496734939767
129,30.0,215.0,1295.0,-0.04833911248809511,-0.1124291302738095,0.16125976085714294
130,30.0,225.0,1305.0,-0.048485265158536434,-0.0828398927195122,0.17798595576829276
131,30.0,235.0,1315.0,-0.04870355345238084,-0.050784142726190466,0.18963055964285724
132,30.0,245.0,1325.0,-0.04890618957142846,-0.016758638119047615,0.19560109196428574
133,30.0,255.0,1335.0,-0.04914136047560962,0.017012642829268294,0.1956160897195123
134,30.0,265.0,1345.0,-0.04944795692771073,0.050396231445783125,0.18982448456626513
135,30.0,275.0,1355.0,-0.04970099807142846,0.08272977004761906,0.17811684576190484
136,30.0,285.0,1365.0,-0.04988160454216857,0.11248203133734937,0.16105348400000008
137,30.0,295.0,1375.0,-0.050089805154761816,0.13895163008333333,0.1390657167261906
138,30.0,305.0,1385.0,-0.05028960868674687,0.16086171600000004,0.11305244144578322
139,30.0,315.0,1395.0,-0.05047744325301194,0.17794051825301202,0.08376649733734946
140,30.0,325.0,1405.0,-0.050601847024390155,0.18991540342682925,0.05163362995121958
141,30.0,335.0,1415.0,-0.05070686432142847,0.19640946974999998,0.017822077154761976
142,30.0,345.0,1425.0,-0.05075150383132514,0.19705306416867469,-0.016668692638554153
143,30.0,355.0,1435.0,-0.05087331712390076,0.1874974965723421,-0.06671638466906468
144,40.0,5.0,1445.0,-0.09330789149462357,0.2657954497956989,-0.12099469677419349
145,40.0,15.0,1455.0,-0.09324853107142847,0.23928816263095237,-0.1679630777023809
146,40.0,25.0,1465.0,-0.09308039371084327,0.20642407809638555,-0.207497467939759
147,40.0,35.0,1475.0,-0.09288901445783122,0.16742308597590363,-0.24048838563855424
148,40.0,45.0,1485.0,-0.0926573614047618,0.12298773278571432,-0.2661880404166667
149,40.0,55.0,1495.0,-0.0923564618313252,0.07473992012048193,-0.28357798910843374
150,40.0,65.0,1505.0,-0.09202519518072279,0.024255562084337347,-0.2921413729036144
151,40.0,75.0,1515.0,-0.09172339436904749,-0.02726684122619047,-0.2918789068095238
152,40.0,85.0,1525.0,-0.0914178726626505,-0.0778693976987952,-0.282697918566265
153,40.0,95.0,1535.0,-0.0911824011686746,-0.12600678218072286,-0.26502844134939757
154,40.0,105.0,1545.0,-0.09102271762650586,-0.16958438222891567,-0.23940720148192765
155,40.0,115.0,1555.0,-0.09088292742168665,-0.20858233396385545,-0.20633584267469873
156,40.0,125.0,1565.0,-0.09065701130120465,-0.24075141750602413,-0.16670385348192765
157,40.0,135.0,1575.0,-0.09057415974698782,-0.2658784481084337,-0.12242704446987945
158,40.0,145.0,1585.0,-0.09047313754761892,-0.28298247696428575,-0.07446802930952374
159,40.0,155.0,1595.0,-0.09040220803614446,-0.2913459105783133,-0.024409546722891487
160,40.0,165.0,1605.0,-0.09034866228915647,-0.29064089895180717,0.02614135143373502
161,40.0,175.0,1615.0,-0.09039405832530104,-0.28115232327710843,0.07585032061445793
162,40.0,185.0,1625.0,-0.0904554750476189,-0.26313535126190474,0.12355571067857148
163,40.0,195.0,1635.0,-0.09059648074999986,-0.23719395616666666,0.16747756915476197
164,40.0,205.0,1645.0,-0.09075842162650591,-0.2045602380240964,0.2057471962891567
165,40.0,215.0,1655.0,-0.09095592354216855,-0.16590759943373495,0.23790925613253022
166,40.0,225.0,1665.0,-0.09113087590476183,-0.12195372023809524,0.26309615457142865
167,40.0,235.0,1675.0,-0.0913658186506023,-0.07431801310843374,0.2804290756867471
168,40.0,245.0,1685.0,-0.09160931604819268,-0.024817016975903616,0.28903807156626504
169,40.0,255.0,1695.0,-0.09190491346428559,0.025510856535714294,0.28907953810714293
170,40.0,265.0,1705.0,-0.09215155271084323,0.0751048953614458,0.28020131843373497
171,40.0,275.0,1715.0,-0.09240820474999986,0.12259103709523812,0.2628150845
172,40.0,285.0,1725.0,-0.0926099642771083,0.16669148680722895,0.2374386718192771
173,40.0,295.0,1735.0,-0.09288287651807216,0.20519315767469878,0.20514250583132534
174,40.0,305.0,1745.0,-0.09311881057831313,0.2376140438554217,0.16664119492771093
175,40.0,315.0,1755.0,-0.09331034679518062,0.2629772810843374,0.12302013973493986
176,40.0,325.0,1765.0,-0.09342933595238084,0.28043207384523816,0.07522162416666674
177,40.0,335.0,1775.0,-0.09353900025609745,0.2896814680487805,0.02533454423170739
178,40.0,345.0,1785.0,-0.0935977663095237,0.2902494070119048,-0.025340045202380885
179,40.0,355.0,1795.0,-0.09311684444708411,0.2755845444427646,-0.09609277578401722
