CHI,OMEGA,X_LUT,Y_LUT,Z_LUT
20.0,325.0,-0.008606582313131314,-0.05772759738383838,-0.09392675193939393
20.0,335.0,-0.008679057202020203,-0.07274455228282828,-0.08328530405050505
20.0,345.0,-0.008684927607843137,-0.08577061747058823,-0.06993917197058823
20.0,355.0,-0.008816877356955381,-0.1001337736215223,-0.04695995622257218
30.0,5.0,0.006201847282051281,-0.11113817733333334,-0.0535105911025641
30.0,15.0,0.006248373429999999,-0.11901067674,-0.032007654590000004
30.0,25.0,0.006381340929292929,-0.12292137923232323,-0.011541348313131314
30.0,35.0,0.006457752559999998,-0.12322561127000001,0.008937555719999999
30.0,45.0,0.006596783740000001,-0.11977832318,0.029746571519999994
30.0,55.0,0.006773347950495048,-0.1128966488118812,0.04997726821782179
30.0,65.0,0.006919655826530612,-0.10282342567346939,0.06864701834693877
30.0,75.0,0.0071103382500000015,-0.08977584552,0.08534496076
30.0,85.0,0.007266373801980198,-0.07398123234653464,0.09957598884158417
30.0,95.0,0.007376636840000001,-0.05534655396000001,0.1108858081
30.0,105.0,0.007494693139999998,-0.035229122030000004,0.11877723282999998
30.0,115.0,0.007568631242424243,-0.014134570595959597,0.12320760033333332
30.0,125.0,0.007667816584158415,0.007485735465346534,0.12392388700990101
30.0,135.0,0.007734906707070706,0.02921477706060606,0.12050339878787882
30.0,145.0,0.007778069108910891,0.04968691984158416,0.1133990733069307
30.0,155.0,0.007778197717171717,0.0682424302020202,0.10301016728282827
30.0,165.0,0.007827400626262627,0.08497713605050505,0.08953550355555556
30.0,175.0,0.00789400604950495,0.09928088025742574,0.07329454876237623
30.0,185.0,0.00792944141,0.11035413964,0.05474411591
30.0,195.0,0.007855658979797979,0.11765323981818182,0.03447500280808081
30.0,205.0,0.0077634937450980395,0.12117143371568627,0.012912954519607844
30.0,215.0,0.00760477165,0.12095660102,-0.00937264281
30.0,225.0,0.00744960287,0.11715592300999997,-0.030666520710000006
30.0,235.0,0.0073304117821782165,0.10959377191089109,-0.050969506663366346
30.0,245.0,0.007212676040404041,0.09860052008080808,-0.06943163098989899
30.0,255.0,0.007053503841584158,0.08397095720792079,-0.08589158503960395
30.0,265.0,0.006884961222222222,0.0672270674848485,-0.09960764228282828
30.0,275.0,0.0067270102871287134,0.04897144019801981,-0.11013947727722771
30.0,285.0,0.00659719366,0.029052929890000002,-0.11746197047999997
30.0,295.0,0.006484641259999999,0.00824695745,-0.12103085731
30.0,305.0,0.006416243606060605,-0.012827213989898988,-0.12094828288888888
30.0,315.0,0.006323553702970297,-0.033860941326732674,-0.11721265980198017
30.0,325.0,0.0062453968484848495,-0.053550157373737375,-0.1103458273939394
30.0,335.0,0.006171942742574257,-0.07199762600990099,-0.0997071596732673
30.0,345.0,0.00613514041,-0.08784861698,-0.08624008311
30.0,355.0,0.006161494035222052,-0.10692979333486473,-0.06212230534711587
40.0,5.0,0.0229319323852459,-0.10303778076229508,-0.06558553859836065
40.0,15.0,0.022908817202020208,-0.11362607477777778,-0.04569305968686868
40.0,25.0,0.022963605434343427,-0.11976171103030302,-0.026114017838383838
40.0,35.0,0.023097619340000004,-0.12245952963999995,-0.00558434063
40.0,45.0,0.023195066590000004,-0.12151939500999999,0.01522488448
40.0,55.0,0.0233137006930693,-0.11692855825742571,0.035901246801980195
40.0,65.0,0.02343691094897959,-0.10900907241836735,0.055513718561224494
40.0,75.0,0.023597258989999998,-0.09821682445,0.07334593924999999
40.0,85.0,0.023727498891089115,-0.08417045460396037,0.08922689352475249
40.0,95.0,0.023893271610000003,-0.06749557277,0.10244885901
40.0,105.0,0.02405450635,-0.04864786315999999,0.11262479211999998
40.0,115.0,0.02411940561616162,-0.0282877073030303,0.11937271812121214
40.0,125.0,0.0242763403,-0.00705539769,0.12270584854000002
40.0,135.0,0.024413995110000003,0.01428131949,0.12225796596
40.0,145.0,0.024422286950000004,0.03517187093,0.11763667756000001
40.0,155.0,0.02438775839,0.05509439755000001,0.1092110553
40.0,165.0,0.02439006172,0.07320947064000001,0.09769309622
40.0,175.0,0.02437444466,0.08902640567999999,0.08310126260000002
40.0,185.0,0.024306344829999996,0.101837538,0.06595649912
40.0,195.0,0.02427081677777778,0.11122194891919192,0.047186532666666677
40.0,205.0,0.024174884445544553,0.11707664485148517,0.02650561001980197
40.0,215.0,0.024074566060000004,0.11945566326000004,0.00505300979
40.0,225.0,0.02393284625742575,0.11809736171287132,-0.01643306267326733
40.0,235.0,0.023831815460000003,0.11310305102000003,-0.03712717303000001
40.0,245.0,0.023702811350000005,0.10458769969000001,-0.056427168350000015
40.0,255.0,0.023622598108910892,0.09266889570297027,-0.07415053436633663
40.0,265.0,0.023401339059999998,0.07777584717000001,-0.08947183514999998
40.0,275.0,0.023254969260000004,0.06057447792000001,-0.10200871619000002
40.0,285.0,0.023149069980000003,0.04191533348999999,-0.11141171415
40.0,295.0,0.02306776182,0.02188125839,-0.11728958239999997
40.0,305.0,0.02292804009000001,0.0010471064499999998,-0.11959933394000004
40.0,315.0,0.02280321197,-0.01957631077,-0.11856239863
40.0,325.0,0.02274607905940594,-0.04022855966336634,-0.11380198711881187
40.0,335.0,0.02278868533,-0.059444570720000006,-0.10563401963999997
40.0,345.0,0.022762343373737372,-0.07635848703030303,-0.09459910256565657
40.0,355.0,0.023123429575,-0.09775394468522727,-0.07401806540795454
