,CHI,OMEGA,OMEGA_Cont,X_LUT,Y_LUT,Z_LUT
42,10.0,65.0,425.0,-0.013385241228915575,-0.0016585270602409601,-0.04963441173493973
43,10.0,75.0,435.0,-0.013184100464285626,-0.01100194902380952,-0.049056522095238066
44,10.0,85.0,445.0,-0.012968426238095148,-0.019406983297619047,-0.04660568385714284
45,10.0,95.0,455.0,-0.012768456695121838,-0.027378797487804876,-0.04262999681707315
46,10.0,105.0,465.0,-0.012626685464285596,-0.0342814533452381,-0.03739757594047616
47,10.0,115.0,475.0,-0.012394883325301087,-0.0400858771566265,-0.03080966149397588
48,10.0,125.0,485.0,-0.012189877833333225,-0.04443461203571429,-0.023301522154761882
49,10.0,135.0,495.0,-0.012047290096385445,-0.04758695308433735,-0.015070277951807197
50,10.0,145.0,505.0,-0.011889097963855304,-0.04941909087951807,-0.006655445626506
51,10.0,155.0,515.0,-0.011845549072289059,-0.04951087527710844,0.0019298124096385808
52,10.0,165.0,525.0,-0.011814458654761792,-0.047977777690476196,0.010341111380952403
53,10.0,175.0,535.0,-0.01178043078313243,-0.045000281843373485,0.017882794807228944
54,10.0,185.0,545.0,-0.011770730662650502,-0.04086296314457832,0.02503576048192774
55,10.0,195.0,555.0,-0.01176358438095229,-0.0357763238095238,0.03175803350000003
56,10.0,205.0,565.0,-0.011844537096385452,-0.029830078048192762,0.03669437624096388
57,10.0,215.0,575.0,-0.011962142309523702,-0.022949832369047615,0.04058049191666669
58,10.0,225.0,585.0,-0.012078375261904653,-0.015609986095238091,0.04369987121428574
59,10.0,235.0,595.0,-0.012262678841463297,-0.008174102390243899,0.04525706929268295
60,10.0,245.0,605.0,-0.012430452771084236,-0.0008636305783132474,0.045585671975903644
61,10.0,255.0,615.0,-0.012567707214285625,0.006774538916666671,0.04501105122619051
62,10.0,265.0,625.0,-0.012814950674698665,0.01416163863855422,0.043062256554216895
63,10.0,275.0,635.0,-0.01299218095238085,0.021386810690476193,0.03966918121428574
64,10.0,285.0,645.0,-0.013204236285714205,0.02805205902380952,0.03534902678571431
65,10.0,295.0,655.0,-0.0134035541585365,0.033389620951219515,0.030349579878048812
66,10.0,305.0,665.0,-0.013602187190476081,0.03803116923809525,0.024084366261904782
67,10.0,315.0,675.0,-0.013744470488095139,0.04226465933333334,0.016686654547619074
68,10.0,325.0,685.0,-0.013891619580246766,0.044406487086419755,0.009177254049382745
69,10.0,335.0,695.0,-0.013969811352941086,0.04550754831764706,0.0011453054705882636
70,10.0,345.0,705.0,-0.014044927554216798,0.045645340084337356,-0.007252251433734917
71,10.0,355.0,715.0,-0.014148857697378179,0.04277327089588016,-0.019014909198501847
72,20.0,5.0,725.0,-0.02893912322330088,0.10282194465048541,-0.046831325776699004
73,20.0,15.0,735.0,-0.028876415845237993,0.0922358075357143,-0.0660980742380952
74,20.0,25.0,745.0,-0.028765309170731612,0.07949782902439025,-0.08168452904878046
75,20.0,35.0,755.0,-0.028644350238095133,0.06417416571428572,-0.09494754202380948
76,20.0,45.0,765.0,-0.028460658738095106,0.04648852729761904,-0.10528075349999998
77,20.0,55.0,775.0,-0.028319836670731586,0.027498504817073173,-0.11237785863414632
78,20.0,65.0,785.0,-0.02815872429761894,0.0075054933928571455,-0.11575110213095233
79,20.0,75.0,795.0,-0.02792892985542158,-0.01326159079518072,-0.11557379072289152
80,20.0,85.0,805.0,-0.027688783273809442,-0.03352246297619047,-0.11192247314285708
81,20.0,95.0,815.0,-0.027421819457831217,-0.05269114890361446,-0.1046008114939759
82,20.0,105.0,825.0,-0.027231636060240868,-0.06999909333734941,-0.09408761102409635
83,20.0,115.0,835.0,-0.027051793939758945,-0.08527876254216868,-0.08048574116867468
84,20.0,125.0,845.0,-0.026758913476190364,-0.09786360311904761,-0.06421257259523808
85,20.0,135.0,855.0,-0.026620860481927622,-0.10732850784337351,-0.04636131844578311
86,20.0,145.0,865.0,-0.026507449309523704,-0.11349586059523809,-0.02726374020238093
87,20.0,155.0,875.0,-0.026420771325301115,-0.11626667449397593,-0.007268327096385519
88,20.0,165.0,885.0,-0.026360996216867397,-0.11515448693975905,0.012579124867469899
89,20.0,175.0,895.0,-0.02633629678313242,-0.11082088609638553,0.03187434140963858
90,20.0,185.0,905.0,-0.026394112048192666,-0.10334798354216868,0.05009469178313256
91,20.0,195.0,915.0,-0.026445349891566158,-0.09276932259036144,0.06672275574698798
92,20.0,205.0,925.0,-0.026524386987951714,-0.07974005749397589,0.08118827139759038
93,20.0,215.0,935.0,-0.026670489011904646,-0.06441069782142857,0.0932299183809524
94,20.0,225.0,945.0,-0.026797105240963758,-0.047102403409638546,0.10242927316867471
95,20.0,235.0,955.0,-0.0269782301204818,-0.028675935891566258,0.1088579369036145
96,20.0,245.0,965.0,-0.02715920715662641,-0.009474624240963852,0.11193292077108434
97,20.0,255.0,975.0,-0.02738093392771075,0.00957843432530121,0.11168207022891569
98,20.0,265.0,985.0,-0.027663152202380862,0.028476767083333337,0.10808483583333334
99,20.0,275.0,995.0,-0.02789671304761895,0.04683599822619048,0.10125714379761905
100,20.0,285.0,1005.0,-0.028086129999999897,0.06349847049397589,0.09149145565060242
101,20.0,295.0,1015.0,-0.02826901822891554,0.07838356696385541,0.07915465387951809
102,20.0,305.0,1025.0,-0.028451942452380835,0.09087058058333335,0.06441906155952383
103,20.0,315.0,1035.0,-0.02864955272289148,0.10065033426506025,0.04748476343373496
104,20.0,325.0,1045.0,-0.02875897699999987,0.10745375997560974,0.029129984719512222
105,20.0,335.0,1055.0,-0.028892616476190378,0.11126221626190477,0.009692644214285742
106,20.0,345.0,1065.0,-0.028952144457831182,0.111727310373494,-0.01016817622891563
107,20.0,355.0,1075.0,-0.028940184087407304,0.10602273946000002,-0.038719562667407385
108,30.0,5.0,1085.0,-0.055405865690909,0.1804042231454545,-0.07975995576363634
109,30.0,15.0,1095.0,-0.055236251493975805,0.16156490597590364,-0.11360995166265057
110,30.0,25.0,1105.0,-0.055173567072289056,0.13954737333734937,-0.14042147937349392
111,30.0,35.0,1115.0,-0.05502543399999989,0.11311863156626509,-0.16316692790361442
112,30.0,45.0,1125.0,-0.054855282048192636,0.08311145392771084,-0.1808726785903614
113,30.0,55.0,1135.0,-0.05459791790476178,0.050271358511904785,-0.19287790182142855
114,30.0,65.0,1145.0,-0.054438520746987844,0.01577397615662651,-0.1992988855542168
115,30.0,75.0,1155.0,-0.05427041351807218,-0.018901626108433732,-0.19936834155421682
116,30.0,85.0,1165.0,-0.053977764678571294,-0.05369121377380952,-0.19317851201190475
117,30.0,95.0,1175.0,-0.053746742702380855,-0.08691427285714284,-0.18112138086904758
118,30.0,105.0,1185.0,-0.05356711915853647,-0.1168875578414634,-0.16369910367073168
119,30.0,115.0,1195.0,-0.053342426404761806,-0.14335970928571426,-0.140958111
120,30.0,125.0,1205.0,-0.053093100566264956,-0.16534339384337352,-0.11374056745783132
121,30.0,135.0,1215.0,-0.05291337386746977,-0.18222739520481926,-0.08350298322891563
122,30.0,145.0,1225.0,-0.052815778821428475,-0.19374972596428575,-0.05085689919047617
123,30.0,155.0,1235.0,-0.05273322520481917,-0.19942381095180728,-0.016622590301204797
124,30.0,165.0,1245.0,-0.052665849192771,-0.19877254581927709,0.017819061445783154
125,30.0,175.0,1255.0,-0.05249772363855412,-0.19170423597590358,0.05182477734939762
126,30.0,185.0,1265.0,-0.0525988644578312,-0.17960228062650602,0.08377764907228916
127,30.0,195.0,1275.0,-0.05274477598809511,-0.16234410763095236,0.11324555159523812
128,30.0,205.0,1285.0,-0.052806626783132436,-0.13995646426506025,0.13931110340963856
129,30.0,215.0,1295.0,-0.05294206333734933,-0.11370785075903614,0.16107189763855426
130,30.0,225.0,1305.0,-0.05316095182142846,-0.0841591083095238,0.17798212819047624
131,30.0,235.0,1315.0,-0.05339437831325288,-0.05193584008433733,0.18964514181927714
132,30.0,245.0,1325.0,-0.05362716246987941,-0.018345449915662646,0.1954969262289157
133,30.0,255.0,1335.0,-0.053890681226190375,0.015392016071428575,0.19536748985714286
134,30.0,265.0,1345.0,-0.054215648792682834,0.048947013524390244,0.18955641925609756
135,30.0,275.0,1355.0,-0.054468327345237974,0.0810239341547619,0.17812445500000004
136,30.0,285.0,1365.0,-0.05470716556626495,0.11076327139759037,0.16122790465060244
137,30.0,295.0,1375.0,-0.05485750221428563,0.13685661738095237,0.13930399701190477
138,30.0,305.0,1385.0,-0.05507695597560965,0.15915742930487806,0.11357235929268295
139,30.0,315.0,1395.0,-0.055287893855421585,0.17659285342168674,0.08443513522891567
140,30.0,325.0,1405.0,-0.055349385228915554,0.18871296183132527,0.051972389433734965
141,30.0,335.0,1415.0,-0.05542767857142848,0.1952217703809524,0.017992058416666686
142,30.0,345.0,1425.0,-0.05551054933734929,0.1959304335060241,-0.01643666522891564
143,30.0,355.0,1435.0,-0.05542569707344204,0.18576992695771513,-0.06658982957640946
144,40.0,5.0,1445.0,-0.09805437772727262,0.2642489834090909,-0.12284620764772725
145,40.0,15.0,1455.0,-0.09798355809638544,0.23828271708433735,-0.16839383121686746
146,40.0,25.0,1465.0,-0.09782119789156615,0.20552483272289157,-0.20779096850602405
147,40.0,35.0,1475.0,-0.09761436821686738,0.16616569659036146,-0.2410285779879518
148,40.0,45.0,1485.0,-0.09738906749397577,0.12179334700000001,-0.26672772357831326
149,40.0,55.0,1495.0,-0.0971040973614457,0.07385282877108434,-0.28408992174698794
150,40.0,65.0,1505.0,-0.09677781429761893,0.022956764226190477,-0.29279661358333336
151,40.0,75.0,1515.0,-0.0965238240120481,-0.028798156289156624,-0.29265350802409634
152,40.0,85.0,1525.0,-0.0962944672168674,-0.07878060673493976,-0.28358325295180725
153,40.0,95.0,1535.0,-0.09595485359036138,-0.12713191492771087,-0.2658046878915662
154,40.0,105.0,1545.0,-0.09578757814117632,-0.17185051052941178,-0.23975537918823533
155,40.0,115.0,1555.0,-0.09561873154878037,-0.21084242110975607,-0.20642053093902435
156,40.0,125.0,1565.0,-0.09534843259036133,-0.2429439155783132,-0.16691472121686746
157,40.0,135.0,1575.0,-0.09525989711904755,-0.26811198672619047,-0.12246407261904761
158,40.0,145.0,1585.0,-0.0951835789759035,-0.28512653699999996,-0.0744343851445783
159,40.0,155.0,1595.0,-0.09515568079518061,-0.293312011626506,-0.02463092607228913
160,40.0,165.0,1605.0,-0.095109847095238,-0.29264017314285706,0.02642047954761908
161,40.0,175.0,1615.0,-0.09512247502439014,-0.2832159417682927,0.07622310825609759
162,40.0,185.0,1625.0,-0.09513800008333326,-0.26521453954761903,0.12377605115476194
163,40.0,195.0,1635.0,-0.09526383326506012,-0.23934590771084338,0.16768753418072294
164,40.0,205.0,1645.0,-0.09545700477380939,-0.2065795253214286,0.20605569772619048
165,40.0,215.0,1655.0,-0.09564581255421674,-0.1674105541686747,0.2385324829397591
166,40.0,225.0,1665.0,-0.09580493695238088,-0.1232780013095238,0.26372813396428574
167,40.0,235.0,1675.0,-0.09610080553012038,-0.07573192110843373,0.2810870856987952
168,40.0,245.0,1685.0,-0.09630053377380943,-0.025779065476190476,0.2897162996666667
169,40.0,255.0,1695.0,-0.09664707654878038,0.024155901878048787,0.28967457243902445
170,40.0,265.0,1705.0,-0.09689657328571415,0.07350003536904762,0.28081369473809525
171,40.0,275.0,1715.0,-0.09717102269047609,0.12138013425,0.2632539809047619
172,40.0,285.0,1725.0,-0.09738494985365845,0.16512019002439024,0.2380169099268293
173,40.0,295.0,1735.0,-0.09761511902380943,0.20383456386904764,0.2058466351428572
174,40.0,305.0,1745.0,-0.09780427841666657,0.23691548923809522,0.16680186129761906
175,40.0,315.0,1755.0,-0.0979797838414633,0.2623641917682927,0.12318350114634148
176,40.0,325.0,1765.0,-0.09810416856626497,0.27976209657831325,0.07593189360240965
177,40.0,335.0,1775.0,-0.0981374444999999,0.28893389292857147,0.02559940942857145
178,40.0,345.0,1785.0,-0.09819652692771075,0.2895319741927711,-0.025451424927710808
179,40.0,355.0,1795.0,-0.09808323176583483,0.2749797569462572,-0.09690945683685218
