CHI,OMEGA,OMEGA_Cont,DMS_X,DMS_Y,DMS_Z,DMS_Seq,DMS_Secs,DMS_Nsecs
-1.1275307938363217e-05,359.94476318359375,359.94476318359375,3.9060066570000003,0.221443357,0.6882678170000001,345360996,1631275846,635347996
-5.424155581352497e-06,359.95770263671875,359.95770263671875,3.90602274,0.22143736200000003,0.688258798,345360997,1631275846,641358645
-5.424155581352497e-06,359.965087890625,359.965087890625,3.9060385380000002,0.22143073700000002,0.6882671760000001,345360998,1631275846,647398648
-5.424155581352497e-06,359.98907470703125,359.98907470703125,3.9060221200000003,0.22145339400000003,0.6882761390000001,345360999,1631275846,653324339
-5.525264957795512e-06,359.922607421875,359.922607421875,3.9060316790000003,0.221475007,0.688274134,345361000,1631275846,659295726
-5.525264957795512e-06,359.9337158203125,359.9337158203125,3.906065857,0.22147964,0.6882890190000001,345361001,1631275846,665336146
-5.525264957795512e-06,359.948486328125,359.948486328125,3.9060724720000004,0.22147327500000002,0.688312272,345361002,1631275846,671262033
8.128885648088022e-06,359.9558410644531,359.9558410644531,3.9060756420000002,0.221490762,0.6883225110000001,345361003,1631275846,677313468
8.128885648088022e-06,359.9853820800781,359.9853820800781,3.9060821420000003,0.221510372,0.6883449140000001,345361004,1631275846,683292373
8.128885648088022e-06,359.981689453125,359.981689453125,3.9060860760000002,0.221501139,0.6883469440000001,345361005,1631275846,689362186
8.128885648088022e-06,359.998291015625,359.998291015625,3.906076897,0.221494502,0.688344787,345361006,1631275846,695444101
1.0678597593857201e-05,359.9835510253906,359.9835510253906,3.9060806390000002,0.221502946,0.688357345,345361007,1631275846,701339342
1.0678597593857201e-05,359.9539794921875,359.9539794921875,3.906086387,0.221495989,0.6883434730000001,345361008,1631275846,707382332
1.0678597593857201e-05,359.92999267578125,359.92999267578125,3.906080831,0.22148034900000002,0.688350409,345361009,1631275846,713426515
1.280639544733636e-07,359.9927673339844,359.9927673339844,3.906082548,0.22148973100000002,0.688344791,345361010,1631275846,719429444
1.280639544733636e-07,359.9964599609375,359.9964599609375,3.9060807110000004,0.22150202500000002,0.688342358,345361011,1631275846,725383202
1.280639544733636e-07,359.9503173828125,359.9503173828125,3.9060765920000002,0.22150929700000002,0.6883525030000001,345361012,1631275846,731391126
1.280639544733636e-07,359.922607421875,359.922607421875,3.906066344,0.22151784400000002,0.6883632540000001,345361013,1631275846,737322430
-1.0040015800728172e-05,359.9927673339844,359.9927673339844,3.9060599880000004,0.22151704000000003,0.688372666,345361014,1631275846,743346981
-1.0040015800728172e-05,359.9373779296875,359.9373779296875,3.906064267,0.221497772,0.6883805980000001,345361015,1631275846,749365918
-1.0040015800728172e-05,359.95953369140625,359.95953369140625,3.906085999,0.22150555300000002,0.688394128,345361016,1631275846,755409312
-1.1033524807280782e-05,359.9429626464844,359.9429626464844,3.9061003660000004,0.22151173000000002,0.6884096500000001,345361017,1631275846,761394672
-1.1033524807280782e-05,359.998291015625,359.998291015625,3.9061152380000004,0.2215119,0.688418685,345361018,1631275846,767385021
-1.1033524807280782e-05,359.9300231933594,359.9300231933594,3.9061303830000003,0.22151355900000003,0.688424707,345361019,1631275846,773305133
-6.967171636802279e-06,359.9336853027344,359.9336853027344,3.9061461220000004,0.22151478000000002,0.688418772,345361020,1631275846,779378923
-6.967171636802279e-06,359.94659423828125,359.94659423828125,3.9061787000000003,0.22147461200000002,0.688429144,345361021,1631275846,785345056
-6.967171636802279e-06,359.9927673339844,359.9927673339844,3.906175133,0.221477251,0.68842251,345361022,1631275846,791321263
1.8864864492368043e-06,359.9853820800781,359.9853820800781,3.90617361,0.221478853,0.688425568,345361023,1631275846,797338407
1.8864864492368043e-06,359.9964599609375,359.9964599609375,3.9061583650000005,0.221462986,0.688437021,345361024,1631275846,803347443
1.8864864492368043e-06,359.9374084472656,359.9374084472656,3.906172546,0.22146124900000003,0.6884332590000001,345361025,1631275846,809397564
1.8864864492368043e-06,359.9337158203125,359.9337158203125,3.9061556700000004,0.221476689,0.6884503470000001,345361026,1631275846,815397184
5.838540697598028e-06,359.9337158203125,359.9337158203125,3.906131867,0.221495342,0.6884466250000001,345361027,1631275846,821327826
5.838540697598028e-06,359.94293212890625,359.94293212890625,3.9061297720000003,0.221504115,0.688447012,345361028,1631275846,827386472
5.838540697598028e-06,359.9853820800781,359.9853820800781,3.906137595,0.221497783,0.6884529460000001,345361029,1631275846,833370408
9.394949524586533e-06,359.9927673339844,359.9927673339844,3.906140535,0.221502097,0.68845997,345361030,1631275846,839332735
9.394949524586533e-06,359.9835205078125,359.9835205078125,3.9061252810000004,0.221509442,0.6884688910000001,345361031,1631275846,845414568
9.394949524586533e-06,359.95587158203125,359.95587158203125,3.9061360730000003,0.22152338400000002,0.6884660530000001,345361032,1631275846,851353892
-5.556037362961447e-06,359.9466552734375,359.9466552734375,3.9061461640000004,0.221508527,0.688450832,345361033,1631275846,857342955
-5.556037362961447e-06,359.948486328125,359.948486328125,3.9061464380000004,0.221522924,0.688456115,345361034,1631275846,863336047
-5.556037362961447e-06,359.9669189453125,359.9669189453125,3.906139419,0.221535069,0.688443735,345361035,1631275846,869330821
-5.556037362961447e-06,359.9964599609375,359.9964599609375,3.906140365,0.22151714600000003,0.688452018,345361036,1631275846,875375244
-8.813515762916393e-06,359.9613952636719,359.9613952636719,3.906146338,0.221508689,0.688452095,345361037,1631275846,881331063
-8.813515762916393e-06,359.9835510253906,359.9835510253906,3.90615098,0.22150846300000002,0.688450664,345361038,1631275846,887328804
-8.813515762916393e-06,359.9373779296875,359.9373779296875,3.9061457660000003,0.22149685500000002,0.6884398810000001,345361039,1631275846,893369639
-1.083130617941615e-05,359.94293212890625,359.94293212890625,3.9061521120000005,0.22150740600000002,0.6884457500000001,345361040,1631275846,899348878
-1.083130617941615e-05,359.9872131347656,359.9872131347656,3.906132893,0.22152021400000002,0.6884269510000001,345361041,1631275846,905304206
-1.083130617941615e-05,359.9540100097656,359.9540100097656,3.9061306530000004,0.221510592,0.6884360180000001,345361042,1631275846,911284655
3.323996745544763e-06,359.98724365234375,359.98724365234375,3.906112358,0.22150101000000003,0.688433951,345361043,1631275846,917291211
3.323996745544763e-06,359.9909362792969,359.9909362792969,3.9061177870000003,0.221507732,0.6884373330000001,345361044,1631275846,923302060
3.323996745544763e-06,359.9706115722656,359.9706115722656,3.906100211,0.221520663,0.68843911,345361045,1631275846,929312882
3.323996745544763e-06,359.9927673339844,359.9927673339844,3.9060908920000004,0.221507487,0.6884339070000001,345361046,1631275846,935357862
8.6564122582912e-06,359.98724365234375,359.98724365234375,3.9060973980000004,0.221502782,0.6884311150000001,345361047,1631275846,941387952
8.6564122582912e-06,359.981689453125,359.981689453125,3.9061080250000004,0.22146810600000003,0.6884240150000001,345361048,1631275846,947413605
8.6564122582912e-06,359.9761657714844,359.9761657714844,3.9061216520000004,0.221462136,0.6884205050000001,345361049,1631275846,953272581
1.1856740238099366e-05,359.9909362792969,359.9909362792969,3.906135974,0.22144638400000002,0.688414882,345361050,1631275846,959302688
1.1856740238099366e-05,359.9798278808594,359.9798278808594,3.9061255170000004,0.221421303,0.6884144980000001,345361051,1631275846,965395746
1.1856740238099366e-05,359.9540100097656,359.9540100097656,3.9061426910000003,0.221427157,0.6884123710000001,345361052,1631275846,971299057
-1.6083783637203366e-06,359.96875,359.96875,3.9061279520000003,0.22142517,0.688404726,345361053,1631275846,977413540
-1.6083783637203366e-06,359.98907470703125,359.98907470703125,3.906130934,0.22141036900000002,0.688405781,345361054,1631275846,983345966
-1.6083783637203366e-06,359.9706115722656,359.9706115722656,3.906137643,0.22139865900000003,0.688397927,345361055,1631275846,989382334
-1.6083783637203366e-06,359.9281311035156,359.9281311035156,3.906145534,0.22140421600000001,0.6883952210000001,345361056,1631275846,995260336
-1.2325965835164424e-05,359.9687805175781,359.9687805175781,3.9061496420000004,0.22139960800000003,0.688388078,345361057,1631275847,1364282
-1.2325965835164424e-05,359.92999267578125,359.92999267578125,3.9061539950000004,0.221404706,0.6883963280000001,345361058,1631275847,7341140
-1.2325965835164424e-05,359.948486328125,359.948486328125,3.906146922,0.22141748800000002,0.688370845,345361059,1631275847,13297881
-1.2589729337640684e-05,359.9945983886719,359.9945983886719,3.9061554220000003,0.22142972600000002,0.6883597920000001,345361060,1631275847,19369550
-1.2589729337640684e-05,359.9484558105469,359.9484558105469,3.906154846,0.221438618,0.688348888,345361061,1631275847,25316178
-1.2589729337640684e-05,359.9337158203125,359.9337158203125,3.9061496510000002,0.221442461,0.6883378960000001,345361062,1631275847,31364149
5.834144585554735e-06,359.98907470703125,359.98907470703125,3.9061427990000004,0.22143141400000002,0.688333406,345361063,1631275847,37289912
5.834144585554735e-06,359.9632263183594,359.9632263183594,3.906114312,0.22145814600000002,0.688337254,345361064,1631275847,43394018
5.834144585554735e-06,359.9761657714844,359.9761657714844,3.9061204280000004,0.22146917800000002,0.6883265660000001,345361065,1631275847,49378149
5.834144585554735e-06,359.998291015625,359.998291015625,3.906108392,0.221488771,0.688340454,345361066,1631275847,55284466
1.6173665969204353e-05,359.97064208984375,359.97064208984375,3.9060926740000004,0.221496456,0.688332924,345361067,1631275847,61264130
1.6173665969204353e-05,359.9835205078125,359.9835205078125,3.9061001720000004,0.22151078100000002,0.6883188680000001,345361068,1631275847,67326229
1.6173665969204353e-05,359.9318542480469,359.9318542480469,3.906117871,0.221504522,0.6883149230000001,345361069,1631275847,73368655
1.248977220501299e-05,359.9207763671875,359.9207763671875,3.9061312010000004,0.22153625400000002,0.688311128,345361070,1631275847,79285481
1.248977220501299e-05,359.9355773925781,359.9355773925781,3.906127881,0.221561484,0.6883198070000001,345361071,1631275847,85473302
1.248977220501299e-05,359.9687805175781,359.9687805175781,3.9061315210000003,0.221565788,0.6883187350000001,345361072,1631275847,91365156
4.106494758177562e-06,359.9927673339844,359.9927673339844,3.906132448,0.221553198,0.6883289250000001,345361073,1631275847,97335662
4.106494758177562e-06,359.9613952636719,359.9613952636719,3.906148523,0.221551822,0.6883296870000001,345361074,1631275847,103388827
4.106494758177562e-06,359.9964599609375,359.9964599609375,3.9061411280000002,0.221572023,0.688338694,345361075,1631275847,109361231
4.106494758177562e-06,359.9945983886719,359.9945983886719,3.906135619,0.221584732,0.688338396,345361076,1631275847,115330621
-1.2796344078150435e-05,359.98724365234375,359.98724365234375,3.9061495410000004,0.22156357200000001,0.688329834,345361077,1631275847,121356038
-1.2796344078150435e-05,359.92816162109375,359.92816162109375,3.9061684380000004,0.22156530000000002,0.688324566,345361078,1631275847,127287455
-1.2796344078150435e-05,359.9374084472656,359.9374084472656,3.9061627550000004,0.22155825,0.6883137340000001,345361079,1631275847,133291816
-1.1248121080662745e-06,359.98724365234375,359.98724365234375,3.906161345,0.221559903,0.688303701,345361080,1631275847,139308747
-1.1248121080662745e-06,359.922607421875,359.922607421875,3.9061483210000003,0.221559936,0.6882999860000001,345361081,1631275847,145292759
-1.1248121080662745e-06,359.9521789550781,359.9521789550781,3.906144486,0.221587357,0.688302105,345361082,1631275847,151311371
-1.1670953159906751e-05,359.97430419921875,359.97430419921875,3.9061764030000004,0.22161139400000002,0.688298837,345361083,1631275847,157312360
-1.1670953159906751e-05,359.981689453125,359.981689453125,3.906213106,0.221562966,0.688313645,345361084,1631275847,163436256
-1.1670953159906751e-05,359.9373779296875,359.9373779296875,3.906192545,0.221576354,0.6883130230000001,345361085,1631275847,169351919
-1.1670953159906751e-05,359.9613952636719,359.9613952636719,3.9061295890000003,0.22166301000000002,0.688295839,345361086,1631275847,175306084
-1.6220873318039224e-05,359.9447937011719,359.9447937011719,3.9061109550000004,0.22160951,0.688359739,345361087,1631275847,181329512
-1.6220873318039224e-05,359.92999267578125,359.92999267578125,3.906199269,0.221507843,0.688332649,345361088,1631275847,187352136
-1.6220873318039224e-05,359.9300231933594,359.9300231933594,3.906188627,0.22155781700000002,0.688256445,345361089,1631275847,193359778
-1.1903944256709391e-05,359.97430419921875,359.97430419921875,3.9061141800000003,0.22158829300000002,0.6882895320000001,345361090,1631275847,199369649
-1.1903944256709391e-05,359.99462890625,359.99462890625,3.9061510210000003,0.22150443600000003,0.6883044190000001,345361091,1631275847,205367496
-1.1903944256709391e-05,359.9503173828125,359.9503173828125,3.906226537,0.221489613,0.6882706550000001,345361092,1631275847,211310803
-7.217746927506903e-06,359.998291015625,359.998291015625,3.906154009,0.221579251,0.688270099,345361093,1631275847,217306701
-7.217746927506903e-06,359.9835510253906,359.9835510253906,3.9060879460000004,0.221601351,0.688328579,345361094,1631275847,223359525
-7.217746927506903e-06,359.9945983886719,359.9945983886719,3.9061228440000004,0.22154743000000002,0.6883137340000001,345361095,1631275847,229378965
-7.217746927506903e-06,359.9225769042969,359.9225769042969,3.906193977,0.221552363,0.68829605,345361096,1631275847,235318750
-9.929303905310289e-07,359.9761657714844,359.9761657714844,3.9062025470000004,0.221569965,0.688285716,345361097,1631275847,241305740
-9.929303905310289e-07,359.9410705566406,359.9410705566406,3.906168865,0.221567129,0.688318094,345361098,1631275847,247375105
-9.929303905310289e-07,359.9540100097656,359.9540100097656,3.9061818170000002,0.221560266,0.6883346880000001,345361099,1631275847,253280102
-5.5999979146565365e-06,359.948486328125,359.948486328125,3.906190521,0.22155460300000002,0.688366282,345361100,1631275847,259364454
-5.5999979146565365e-06,359.9964599609375,359.9964599609375,3.906191412,0.221540489,0.688371171,345361101,1631275847,265423656
-5.5999979146565365e-06,359.9761657714844,359.9761657714844,3.9061907000000002,0.22151568300000002,0.688374051,345361102,1631275847,271277083
-5.498888601472935e-06,359.95587158203125,359.95587158203125,3.9062004850000003,0.22151261300000002,0.688382452,345361103,1631275847,277379479
-5.498888601472935e-06,359.9687805175781,359.9687805175781,3.9061860090000002,0.22149765300000002,0.688385859,345361104,1631275847,283370633
-5.498888601472935e-06,359.91705322265625,359.91705322265625,3.9061942160000003,0.22150059500000002,0.688379364,345361105,1631275847,289332172
7.830763654302243e-07,359.9207458496094,359.9207458496094,3.90615747,0.22151835700000003,0.6883627090000001,345361106,1631275847,295425819
7.830763654302243e-07,359.98907470703125,359.98907470703125,3.906152076,0.221532171,0.688351852,345361107,1631275847,301313095
7.830763654302243e-07,359.9632568359375,359.9632568359375,3.9061544950000004,0.22152280700000002,0.688341309,345361108,1631275847,307377134
7.830763654302243e-07,359.9798583984375,359.9798583984375,3.906126007,0.221545757,0.6883224280000001,345361109,1631275847,313346461
3.7460181883748147e-06,359.9779968261719,359.9779968261719,3.906096562,0.221543858,0.6883058550000001,345361110,1631275847,319346388
3.7460181883748147e-06,359.92633056640625,359.92633056640625,3.906100008,0.22153555500000002,0.6883089370000001,345361111,1631275847,325437587
3.7460181883748147e-06,359.981689453125,359.981689453125,3.906138969,0.221498683,0.6883022160000001,345361112,1631275847,331381350
6.1198882619356505e-06,359.98907470703125,359.98907470703125,3.9061182160000003,0.22151489900000002,0.6882950950000001,345361113,1631275847,337437150
6.1198882619356505e-06,359.931884765625,359.931884765625,3.90612833,0.22152236900000002,0.688291922,345361114,1631275847,343361188
6.1198882619356505e-06,359.935546875,359.935546875,3.906138658,0.221511531,0.6882981690000001,345361115,1631275847,349375745
-3.454722159874924e-06,359.9964599609375,359.9964599609375,3.9061292720000003,0.221519602,0.6882904440000001,345361116,1631275847,355309872
-3.454722159874924e-06,359.9669189453125,359.9669189453125,3.9061356390000004,0.221522027,0.688270932,345361117,1631275847,361357716
-3.454722159874924e-06,359.9300231933594,359.9300231933594,3.906147767,0.22152031300000002,0.688274018,345361118,1631275847,367314337
-3.454722159874924e-06,359.98724365234375,359.98724365234375,3.9061426740000003,0.22151679000000002,0.6882789570000001,345361119,1631275847,373249297
-7.011132251852523e-06,359.9263916015625,359.9263916015625,3.9061318750000003,0.22152394600000003,0.6882728250000001,345361120,1631275847,379196971
-7.011132251852523e-06,359.9355773925781,359.9355773925781,3.9061261070000004,0.221525513,0.6882712870000001,345361121,1631275847,385330344
-7.011132251852523e-06,359.9798583984375,359.9798583984375,3.906116314,0.221538598,0.688273699,345361122,1631275847,391259905
-7.011132251852523e-06,359.9300537109375,359.9300537109375,3.90610784,0.221555354,0.6882636320000001,345361123,1631275847,397294174
-1.1187386834289283e-05,359.9632263183594,359.9632263183594,3.906108257,0.221548978,0.688266739,345361124,1631275847,403336490
-1.1187386834289283e-05,0.0001501110673416406,0.0001501110673416406,3.906092414,0.22155962,0.688270797,345361125,1631275847,409254072
-1.1187386834289283e-05,359.9208068847656,359.9208068847656,3.9060937320000004,0.22156076400000002,0.688281504,345361126,1631275847,415494759
6.511946482171776e-07,359.931884765625,359.931884765625,3.906119481,0.22156151000000002,0.688266998,345361127,1631275847,421295793
6.511946482171776e-07,359.98907470703125,359.98907470703125,3.9061427560000004,0.22156302200000003,0.688252461,345361128,1631275847,427375177
6.511946482171776e-07,359.9835510253906,359.9835510253906,3.906147874,0.22157541200000003,0.688248131,345361129,1631275847,433301669
1.1421530906837903e-05,359.92449951171875,359.92449951171875,3.906148865,0.22159170800000003,0.688255056,345361130,1631275847,439290489
1.1421530906837903e-05,359.97430419921875,359.97430419921875,3.9061494920000004,0.22159700300000001,0.6882681730000001,345361131,1631275847,445308493
1.1421530906837903e-05,359.9503173828125,359.9503173828125,3.906147036,0.221600711,0.688269189,345361132,1631275847,451336879
1.1421530906837903e-05,359.94110107421875,359.94110107421875,3.906138615,0.22160242900000002,0.688278699,345361133,1631275847,457410890
9.135582268554303e-06,359.97430419921875,359.97430419921875,3.9061278980000003,0.221591698,0.6882671100000001,345361134,1631275847,463395190
9.135582268554303e-06,359.9189758300781,359.9189758300781,3.9061250550000004,0.22159573500000002,0.6882593850000001,345361135,1631275847,469363350
9.135582268554303e-06,359.9115905761719,359.9115905761719,3.9061274640000003,0.221592323,0.68827324,345361136,1631275847,475316773
7.390348253966888e-06,359.9503173828125,359.9503173828125,3.9061426160000003,0.2215927,0.6882748360000001,345361137,1631275847,481358381
7.390348253966888e-06,359.9761657714844,359.9761657714844,3.9061393640000004,0.22160538400000002,0.688270515,345361138,1631275847,487306346
7.390348253966888e-06,359.9336853027344,359.9336853027344,3.9061334600000004,0.22161728400000003,0.6882556700000001,345361139,1631275847,493208836
-5.468116196309426e-06,359.99090576171875,359.99090576171875,3.906121262,0.22161180300000002,0.6882593800000001,345361140,1631275847,499234598
-5.468116196309426e-06,359.9337463378906,359.9337463378906,3.906092972,0.22159682500000003,0.688260832,345361141,1631275847,505328655
-5.468116196309426e-06,359.9337158203125,359.9337158203125,3.906079474,0.22160028,0.688242737,345361142,1631275847,511242395
-5.468116196309426e-06,359.9263000488281,359.9263000488281,3.906082408,0.22159487200000003,0.6882292480000001,345361143,1631275847,517317669
-7.811214661685724e-06,359.9300231933594,359.9300231933594,3.906086285,0.221598021,0.688215212,345361144,1631275847,523317505
-7.811214661685724e-06,359.99090576171875,359.99090576171875,3.9060870110000003,0.22162079,0.688189371,345361145,1631275847,529333245
-7.811214661685724e-06,359.9189453125,359.9189453125,3.90609632,0.22161418500000002,0.6881989620000001,345361146,1631275847,535342952
-4.632865398359671e-06,359.97247314453125,359.97247314453125,3.9060914350000004,0.221615936,0.6881994050000001,345361147,1631275847,541346032
-4.632865398359671e-06,359.93743896484375,359.93743896484375,3.9060935640000003,0.221621963,0.688208198,345361148,1631275847,547353944
-4.632865398359671e-06,359.9374084472656,359.9374084472656,3.9060959420000003,0.22163386300000001,0.6882073350000001,345361149,1631275847,553268853
7.30242721540962e-06,359.9927673339844,359.9927673339844,3.9061018200000004,0.221625815,0.688206349,345361150,1631275847,559323957
7.30242721540962e-06,359.92816162109375,359.92816162109375,3.9061151630000004,0.22162319600000002,0.688207395,345361151,1631275847,565340350
7.30242721540962e-06,359.9872131347656,359.9872131347656,3.906110441,0.22161961500000002,0.688213437,345361152,1631275847,571209230
7.30242721540962e-06,359.998291015625,359.998291015625,3.906106669,0.22160421400000002,0.6882022870000001,345361153,1631275847,577352650
8.964136114066291e-06,359.931884765625,359.931884765625,3.906096948,0.221619639,0.688202171,345361154,1631275847,583343003
8.964136114066291e-06,359.9853820800781,359.9853820800781,3.9061102450000003,0.22163116600000002,0.68820072,345361155,1631275847,589316842
8.964136114066291e-06,359.9226989746094,359.9226989746094,3.906121569,0.221645212,0.688194233,345361156,1631275847,595282870
8.942155870292991e-06,359.9540100097656,359.9540100097656,3.906130049,0.221617327,0.688197516,345361157,1631275847,601370758
8.942155870292991e-06,359.9706115722656,359.9706115722656,3.9061238080000003,0.221615207,0.688199886,345361158,1631275847,607305236
8.942155870292991e-06,359.98907470703125,359.98907470703125,3.906110636,0.221613318,0.688208291,345361159,1631275847,613301631
-8.566526874755169e-07,359.92999267578125,359.92999267578125,3.906106283,0.22159973400000002,0.6882060040000001,345361160,1631275847,619318159
-8.566526874755169e-07,359.93927001953125,359.93927001953125,3.906110212,0.22158712100000003,0.6882117480000001,345361161,1631275847,625327179
-8.566526874755169e-07,359.9540100097656,359.9540100097656,3.906111994,0.22157678,0.688210729,345361162,1631275847,631288588
-9.833401061001833e-06,359.9484558105469,359.9484558105469,3.906115814,0.22157511400000002,0.6882046890000001,345361163,1631275847,637448776
-9.833401061001833e-06,359.935546875,359.935546875,3.906132904,0.221572445,0.688196649,345361164,1631275847,643313125
-9.833401061001833e-06,359.9281311035156,359.9281311035156,3.906122803,0.22157389800000002,0.6881924730000001,345361165,1631275847,649374914
-1.4414093360094782e-05,359.9521789550781,359.9521789550781,3.906115659,0.221571957,0.688187799,345361166,1631275847,655365983
-1.4414093360094782e-05,359.9484558105469,359.9484558105469,3.906103593,0.221562418,0.688167646,345361167,1631275847,661300525
-1.4414093360094782e-05,359.9208068847656,359.9208068847656,3.9061012670000004,0.22157910600000003,0.688160579,345361168,1631275847,667334384
-1.4414093360094782e-05,359.9540100097656,359.9540100097656,3.9060967160000004,0.221588992,0.68814761,345361169,1631275847,673278169
-4.870252478475005e-06,359.99462890625,359.99462890625,3.906090276,0.22159657000000002,0.688141337,345361170,1631275847,679280823
-4.870252478475005e-06,359.94659423828125,359.94659423828125,3.9061027580000003,0.22158348700000002,0.68813672,345361171,1631275847,685250588
-4.870252478475005e-06,359.95953369140625,359.95953369140625,3.906095655,0.22159761900000002,0.6881366590000001,345361172,1631275847,691227945
