,CHI,OMEGA,OMEGA_Cont,X_LUT,Y_LUT,Z_LUT
54,0.0,272.5,272.5,0.0013074527380953626,-0.0012433857857142804,-0.002911460619047549
55,0.0,277.5,277.5,0.0012142415853659827,-0.0015106800975609722,-0.0028183329512194467
56,0.0,282.5,282.5,0.0011234775714286844,-0.001693663047619045,-0.0026230690476189817
57,0.0,287.5,287.5,0.0010088034047621285,-0.0018921369999999962,-0.0023489883571427956
58,0.0,292.5,292.5,0.0009537211219513591,-0.0021525975121951197,-0.002147122487804803
59,0.0,297.5,297.5,0.0008460594634148153,-0.0022839881951219492,-0.0018832896585365255
60,0.0,302.5,302.5,0.0007571367142858522,-0.0023713859523809507,-0.0015441074523808744
61,0.0,307.5,307.5,0.0006780540714286877,-0.0024742370952380906,-0.0012559766190475459
62,0.0,312.5,312.5,0.0006865461951220925,-0.0024743034146341436,-0.0009395213170731023
63,0.0,317.5,317.5,0.0006445189761906508,-0.0023641276190476163,-0.0007426734999999362
64,0.0,322.5,322.5,0.0005878049285715305,-0.002295422023809518,-0.0006050841666666029
65,0.0,327.5,327.5,0.000564647926829385,-0.002169928829268289,-0.00048807139024382827
66,0.0,332.5,332.5,0.000528682658536721,-0.0019452123902439018,-0.00045033587804871187
67,0.0,337.5,337.5,0.0005286862619049003,-0.0017748361190476163,-0.0004327605476189743
68,0.0,342.5,342.5,0.0005081622142858613,-0.0015414206190476145,-0.00043380707142851954
69,0.0,347.5,347.5,0.0005033840476191714,-0.001431316499999997,-0.0004603706428570807
70,0.0,352.5,352.5,0.0004382902142858324,-0.0012526250714285673,-0.0004995079761904138
71,0.0,357.5,357.5,0.0004042374079458569,-0.0012370346298449578,-0.0005356437267441187
72,10.0,2.5,362.5,-0.009493081677965984,0.04246035061016949,-0.020597784677966035
73,10.0,7.5,367.5,-0.009478517731707154,0.04042772939024391,-0.02491655009756091
74,10.0,12.5,372.5,-0.00949694682926813,0.03838821363414635,-0.028584921292682867
75,10.0,17.5,377.5,-0.009439103023255638,0.03573385690697675,-0.03233918602325575
76,10.0,22.5,382.5,-0.00939699829268274,0.032759099780487806,-0.035591852024390185
77,10.0,27.5,387.5,-0.009335920390243732,0.029372880658536587,-0.03856259609756091
78,10.0,32.5,392.5,-0.00929037538095229,0.02596225266666667,-0.04128727411904755
79,10.0,37.5,397.5,-0.009235887902438924,0.022337336073170736,-0.043835966390243834
80,10.0,42.5,402.5,-0.009143514069767296,0.018321409348837213,-0.045899780627906915
81,10.0,47.5,407.5,-0.009041532195121755,0.01420042165853659,-0.04758419365853652
82,10.0,52.5,412.5,-0.009001807780487663,0.009922016926829277,-0.048737311414634076
83,10.0,57.5,417.5,-0.008951204785714127,0.005665185833333339,-0.049463463261904705
84,10.0,62.5,422.5,-0.008871085756097472,0.0012334866585365896,-0.049836056707317014
85,10.0,67.5,427.5,-0.008731584119047483,-0.0033197921190476144,-0.0497913739761904
86,10.0,72.5,432.5,-0.008602746023809414,-0.0080707709047619,-0.04950410633333328
87,10.0,77.5,437.5,-0.008499808634146138,-0.012584243804878046,-0.0487867439756097
88,10.0,82.5,442.5,-0.008387433261904604,-0.01698227773809523,-0.047658997666666605
89,10.0,87.5,447.5,-0.008306568428571259,-0.021182335071428565,-0.046082006309523735
90,10.0,92.5,452.5,-0.008176763238095056,-0.025088853619047616,-0.04413849154761898
