OMEGA,Radius,AI0,AI1,Counter,Sequenz1,Sequenz2,Sekunden1,Sekunden1,NaoSek1,NanoSek2,DMS1,DMS2,DMS3,CHI,PHI
195.9304656982422,5.02869987487793,-4.72919225692749,-1.2934248447418213,0,33437683,27484579,1626350276,1626350276,415050022,427979452,6005608877.0,-35270843.0,-166307589.0,-9.709501464573475e-07,-2.748e-06
196.13186645507812,5.027256488800049,-4.723062038421631,-1.3096141815185547,0,33437684,27484580,1626350276,1626350276,420019370,432496407,6005669390.0,-35237989.0,-166401770.0,1.6974560345754433e-06,7.985e-06
196.36854553222656,5.021084785461426,-4.711587905883789,-1.3273754119873047,0,33437685,27484580,1626350276,1626350276,425052265,432496407,6005669390.0,-35237989.0,-166401770.0,1.6974560345754433e-06,7.985e-06
196.62245178222656,5.027008056640625,-4.710959434509277,-1.3498519659042358,0,33437686,27484581,1626350276,1626350276,429997922,438505822,6005690557.0,-35209801.0,-166428538.0,1.6974560345754433e-06,7.985e-06
196.91978454589844,5.029164791107178,-4.705615520477295,-1.3748433589935303,0,33437687,27484583,1626350276,1626350276,435048458,452583422,6005726056.0,-35217438.0,-166494259.0,1.6974560345754433e-06,7.985e-06
197.1862030029297,5.024903297424316,-4.694927215576172,-1.395433783531189,0,33437688,27484584,1626350276,1626350276,440028469,458503292,6005754739.0,-35228757.0,-166494137.0,-5.401366035097608e-07,-1.618e-06
197.41049194335938,5.025643348693848,-4.689897537231445,-1.4139808416366577,0,33437689,27484584,1626350276,1626350276,445103382,458503292,6005754739.0,-35228757.0,-166494137.0,-5.401366035097608e-07,-1.618e-06
197.6407012939453,5.027470588684082,-4.6856536865234375,-1.4333138465881348,0,33437690,27484585,1626350276,1626350276,450108363,464852378,6005779904.0,-35237820.0,-166473909.0,-5.401366035097608e-07,-1.618e-06
197.8878936767578,5.027331829071045,-4.679052352905273,-1.4534326791763306,0,33437691,27484585,1626350276,1626350276,455001000,464852378,6005779904.0,-35237820.0,-166473909.0,-5.401366035097608e-07,-1.618e-06
198.10821533203125,5.024653911590576,-4.670721530914307,-1.4705650806427002,0,33437692,27484586,1626350276,1626350276,459975342,470437612,6005793824.0,-35257743.0,-166439999.0,-3.898627986953324e-08,2.865e-06
198.37413024902344,5.024894714355469,-4.663805961608887,-1.4922558069229126,0,33437693,27484586,1626350276,1626350276,465009288,470437612,6005793824.0,-35257743.0,-166439999.0,-3.898627986953324e-08,2.865e-06
198.6109619140625,5.02625036239624,-4.658618927001953,-1.5119030475616455,0,33437694,27484587,1626350276,1626350276,469969891,476969110,6005803701.0,-35273903.0,-166461254.0,-3.898627986953324e-08,2.865e-06
198.83547973632812,5.027835369110107,-4.653903484344482,-1.5306073427200317,0,33437695,27484588,1626350276,1626350276,475071081,482487389,6005789366.0,-35241315.0,-166480232.0,-3.898627986953324e-08,2.865e-06
199.1286163330078,5.026825904846191,-4.644787311553955,-1.5540269613265991,0,33437696,27484589,1626350276,1626350276,480018173,488752048,6005770210.0,-35196077.0,-166490120.0,-3.898627986953324e-08,2.865e-06
199.39517211914062,5.022907257080078,-4.633627414703369,-1.5743030309677124,0,33437697,27484590,1626350276,1626350276,485064919,494465809,6005788049.0,-35205764.0,-166511609.0,2.1158907163041687e-07,-2.6600000000000004e-06
199.62466430664062,5.027822017669678,-4.631584167480469,-1.5944218635559082,0,33437698,27484590,1626350276,1626350276,489973393,494465809,6005788049.0,-35205764.0,-166511609.0,2.1158907163041687e-07,-2.6600000000000004e-06
199.85357666015625,5.024783134460449,-4.622153282165527,-1.6118687391281128,0,33437699,27484591,1626350276,1626350276,495934144,500641579,6005776638.0,-35220828.0,-166551439.0,2.1158907163041687e-07,-2.6600000000000004e-06
200.1400146484375,5.029654502868652,-4.618224143981934,-1.6365457773208618,0,33437700,27484593,1626350276,1626350276,500039337,514586299,6005689914.0,-35103859.0,-166736319.0,1.280639544733636e-07,2.1580000000000003e-06
200.36973571777344,5.025271415710449,-4.6073784828186035,-1.6535210609436035,0,33437701,27484595,1626350276,1626350276,505070329,526525121,6005721885.0,-35130721.0,-166801799.0,-8.566526874755169e-07,-8.067000000000001e-06
200.624755859375,5.026599884033203,-4.6009345054626465,-1.6744258403778076,0,33437702,27484596,1626350276,1626350276,510106870,532581932,6005716731.0,-35109198.0,-166820535.0,-8.566526874755169e-07,-8.067000000000001e-06
200.8994903564453,5.026627063751221,-4.59260368347168,-1.6964308023452759,0,33437703,27484597,1626350276,1626350276,515252174,538445735,6005729927.0,-35139298.0,-166847762.0,-8.566526874755169e-07,-8.067000000000001e-06
201.0928955078125,5.025565147399902,-4.58568811416626,-1.7115199565887451,0,33437704,27484597,1626350276,1626350276,520073857,538445735,6005729927.0,-35139298.0,-166847762.0,-8.566526874755169e-07,-8.067000000000001e-06
201.33534240722656,5.026406764984131,-4.578929424285889,-1.7311673164367676,0,33437705,27484598,1626350276,1626350276,525030102,544446119,6005777300.0,-35157511.0,-166880146.0,-8.566526874755169e-07,-8.067000000000001e-06
201.6407470703125,5.027801990509033,-4.57059907913208,-1.7560014724731445,0,33437706,27484598,1626350276,1626350276,530033532,544446119,6005777300.0,-35157511.0,-166880146.0,-8.566526874755169e-07,-8.067000000000001e-06
201.89321899414062,5.0257439613342285,-4.560696601867676,-1.7753344774246216,0,33437707,27484599,1626350276,1626350276,535002011,550495860,6005765988.0,-35158643.0,-166868391.0,-1.5556257146301555e-06,-5.3910000000000006e-06
202.0866241455078,5.022886753082275,-4.551894664764404,-1.7896376848220825,0,33437708,27484599,1626350276,1626350276,539996793,550495860,6005765988.0,-35158643.0,-166868391.0,-1.5556257146301555e-06,-5.3910000000000006e-06
202.4105682373047,5.026173114776611,-4.5443501472473145,-1.8165152072906494,0,33437709,27484600,1626350276,1626350276,546546106,556527398,6005773593.0,-35160009.0,-166867001.0,-1.5556257146301555e-06,-5.3910000000000006e-06
202.62657165527344,5.024632453918457,-4.535862445831299,-1.8330190181732178,0,33437710,27484601,1626350276,1626350276,550010424,563071747,6005805062.0,-35228089.0,-166876657.0,-1.5556257146301555e-06,-5.3910000000000006e-06
202.8301544189453,5.026187896728516,-4.530518531799316,-1.849679946899414,0,33437711,27484602,1626350276,1626350276,554977242,568491080,6005805693.0,-35296708.0,-166899253.0,-1.5556257146301555e-06,-5.3910000000000006e-06
203.09397888183594,5.024821758270264,-4.520458698272705,-1.8699560165405273,0,33437712,27484602,1626350276,1626350276,560015604,568491080,6005805693.0,-35296708.0,-166899253.0,5.341786363516365e-06,4.823e-06
203.38531494140625,5.027751445770264,-4.513228893280029,-1.8940043449401855,0,33437713,27484603,1626350276,1626350276,565038018,574494104,6005784517.0,-35291280.0,-166949033.0,5.341786363516365e-06,4.823e-06
203.61285400390625,5.026266574859619,-4.504112243652344,-1.9112939834594727,0,33437714,27484604,1626350276,1626350276,569998944,580467695,6005769499.0,-35258905.0,-166987302.0,5.341786363516365e-06,4.823e-06
203.89996337890625,5.025411128997803,-4.493424415588379,-1.9334561824798584,0,33437715,27484605,1626350276,1626350276,576997639,586492445,6005789219.0,-35286025.0,-167029670.0,5.341786363516365e-06,4.823e-06
204.10626220703125,5.025551795959473,-4.486351013183594,-1.9496455192565918,0,33437716,27484605,1626350276,1626350276,580028039,586492445,6005789219.0,-35286025.0,-167029670.0,6.484760879330865e-06,-9.771e-06
204.36920166015625,5.0257134437561035,-4.477234840393066,-1.9702359437942505,0,33437717,27484606,1626350276,1626350276,585063551,592477582,6005751902.0,-35297171.0,-167071608.0,6.484760879330865e-06,-9.771e-06
204.60008239746094,5.0259294509887695,-4.469218730926514,-1.988311529159546,0,33437718,27484607,1626350276,1626350276,590053561,598517813,6005728992.0,-35267193.0,-167123254.0,6.484760879330865e-06,-9.771e-06
204.8770751953125,5.0266852378845215,-4.459945201873779,-2.0101592540740967,0,33437719,27484608,1626350276,1626350276,595116565,607699763,6005709239.0,-35242777.0,-167225306.0,6.484760879330865e-06,-9.771e-06
205.10809326171875,5.027799606323242,-4.452557563781738,-2.0285491943359375,0,33437720,27484609,1626350276,1626350276,600014359,612454630,6005750067.0,-35260628.0,-167260445.0,1.7414165858292462e-06,1.975e-06
205.35833740234375,5.027666091918945,-4.443284034729004,-2.047882080078125,0,33437721,27484609,1626350276,1626350276,605024109,612454630,6005750067.0,-35260628.0,-167260445.0,1.7414165858292462e-06,1.975e-06
205.54527282714844,5.0269293785095215,-4.435739517211914,-2.062028169631958,0,33437722,27484610,1626350276,1626350276,610019220,618528399,6005853609.0,-35230042.0,-167117712.0,1.7414165858292462e-06,1.975e-06
205.7899932861328,5.027977466583252,-4.4275665283203125,-2.0813612937927246,0,33437723,27484610,1626350276,1626350276,615273208,618528399,6005853609.0,-35230042.0,-167117712.0,1.7414165858292462e-06,1.975e-06
206.08045959472656,5.028221130371094,-4.4168782234191895,-2.103837728500366,0,33437724,27484611,1626350276,1626350276,620003705,626288179,6005791487.0,-35327405.0,-167245012.0,1.7414165858292462e-06,1.975e-06
206.3291015625,5.029468059539795,-4.408547878265381,-2.1234850883483887,0,33437725,27484611,1626350276,1626350276,625022540,626288179,6005791487.0,-35327405.0,-167245012.0,1.7414165858292462e-06,1.975e-06
206.56036376953125,5.028435707092285,-4.398802757263184,-2.140774726867676,0,33437726,27484612,1626350276,1626350276,629984882,632543336,6005744832.0,-35423597.0,-167387592.0,4.841445405340865e-07,-2.22e-07
206.82369995117188,5.027642726898193,-4.387957572937012,-2.160579204559326,0,33437727,27484613,1626350276,1626350276,635062010,638454919,6005752383.0,-35443360.0,-167421145.0,4.841445405340865e-07,-2.22e-07
207.06663513183594,5.026938438415527,-4.3778977394104,-2.178812026977539,0,33437728,27484613,1626350276,1626350276,640022242,638454919,6005752383.0,-35443360.0,-167421145.0,4.841445405340865e-07,-2.22e-07
207.27664184570312,5.027364730834961,-4.370038986206055,-2.1950013637542725,0,33437729,27484614,1626350276,1626350276,645047127,644521460,6005789629.0,-35529594.0,-167427318.0,4.841445405340865e-07,-2.22e-07
207.54873657226562,5.024716854095459,-4.356993198394775,-2.214491605758667,0,33437730,27484615,1626350276,1626350276,650008605,650907109,6005807274.0,-35599856.0,-167414688.0,4.138076330971557e-07,-1.1180000000000001e-06
207.7729949951172,5.027770519256592,-4.350706100463867,-2.2328813076019287,0,33437731,27484615,1626350276,1626350276,655043604,650907109,6005807274.0,-35599856.0,-167414688.0,4.138076330971557e-07,-1.1180000000000001e-06
208.12509155273438,5.024873733520508,-4.334044933319092,-2.2581870555877686,0,33437732,27484618,1626350276,1626350276,660897609,670495395,6005770432.0,-35563649.0,-167492616.0,-3.6173762829406454e-06,-9.393000000000001e-06
208.2904510498047,5.026452541351318,-4.328701019287109,-2.271390199661255,0,33437733,27484619,1626350276,1626350276,664999169,676496467,6005778845.0,-35516998.0,-167521668.0,-3.6173762829406454e-06,-9.393000000000001e-06
208.58624267578125,5.025883674621582,-4.316126823425293,-2.2933952808380127,0,33437734,27484620,1626350276,1626350276,670027033,682511782,6005752062.0,-35499387.0,-167559853.0,-3.6173762829406454e-06,-9.393000000000001e-06
208.93978881835938,5.028610706329346,-4.303866863250732,-2.321215867996216,0,33437735,27484622,1626350276,1626350276,677771200,694497697,6005723888.0,-35440963.0,-167692018.0,-8.734281677051921e-08,4.335e-06
209.03700256347656,5.026171684265137,-4.297736644744873,-2.327345848083496,0,33437736,27484622,1626350276,1626350276,680076029,694497697,6005723888.0,-35440963.0,-167692018.0,-8.734281677051921e-08,4.335e-06
209.278564453125,5.024558067321777,-4.2862629890441895,-2.344635486602783,0,33437737,27484623,1626350276,1626350276,685076610,700498069,6005696483.0,-35425766.0,-167709591.0,-8.734281677051921e-08,4.335e-06
209.57373046875,5.0271687507629395,-4.276046276092529,-2.3678977489471436,0,33437738,27484623,1626350276,1626350276,690236846,700498069,6005696483.0,-35425766.0,-167709591.0,-8.734281677051921e-08,4.335e-06
209.79490661621094,5.030834674835205,-4.269759178161621,-2.3861305713653564,0,33437739,27484625,1626350276,1626350276,695294849,712461781,6005685240.0,-35475404.0,-167781549.0,4.616437176176322e-06,-7.134000000000001e-06
210.01341247558594,5.025918960571289,-4.256241798400879,-2.3999621868133545,0,33437740,27484625,1626350276,1626350276,700004693,712461781,6005685240.0,-35475404.0,-167781549.0,4.616437176176322e-06,-7.134000000000001e-06
210.29237365722656,5.02898645401001,-4.2468109130859375,-2.4221243858337402,0,33437741,27484626,1626350276,1626350276,705107216,718436905,6005706351.0,-35507399.0,-167801163.0,4.616437176176322e-06,-7.134000000000001e-06
210.5071563720703,5.028680324554443,-4.237223148345947,-2.43784236907959,0,33437742,27484626,1626350276,1626350276,710004312,718436905,6005706351.0,-35507399.0,-167801163.0,4.616437176176322e-06,-7.134000000000001e-06
210.77638244628906,5.022308826446533,-4.220090389251709,-2.454503297805786,0,33437743,27484627,1626350276,1626350276,714989057,724459749,6005747215.0,-35576419.0,-167824941.0,4.616437176176322e-06,-7.134000000000001e-06
211.01666259765625,5.0244269371032715,-4.2112884521484375,-2.473207473754883,0,33437744,27484628,1626350276,1626350276,719972081,730459788,6005760429.0,-35612728.0,-167835590.0,3.891087988112539e-06,-2.488e-06
211.2684783935547,5.0308308601379395,-4.205472946166992,-2.4948980808258057,0,33437745,27484628,1626350276,1626350276,724972582,730459788,6005760429.0,-35612728.0,-167835590.0,3.891087988112539e-06,-2.488e-06
211.51058959960938,5.0272297859191895,-4.191641330718994,-2.510773181915283,0,33437746,27484629,1626350276,1626350276,729995994,736558594,6005756022.0,-35608855.0,-167838305.0,3.891087988112539e-06,-2.488e-06
211.74708557128906,5.027930736541748,-4.181581974029541,-2.5283772945404053,0,33437747,27484630,1626350276,1626350276,735048292,742506579,6005759762.0,-35639145.0,-167867130.0,3.891087988112539e-06,-2.488e-06
212.03367614746094,5.029573440551758,-4.169950485229492,-2.550067901611328,0,33437748,27484630,1626350276,1626350276,740033252,742506579,6005759762.0,-35639145.0,-167867130.0,3.891087988112539e-06,-2.488e-06
212.25634765625,5.025718688964844,-4.156590461730957,-2.564213991165161,0,33437749,27484631,1626350276,1626350276,744995369,748450189,6005699171.0,-35612106.0,-167894851.0,3.891087988112539e-06,-2.488e-06
212.51487731933594,5.027544021606445,-4.146216869354248,-2.5838613510131836,0,33437750,27484632,1626350276,1626350276,750052586,754443141,6005803163.0,-35770198.0,-167935908.0,2.194210371147397e-06,1.23e-07
212.83836364746094,5.026845455169678,-4.130655765533447,-2.606809377670288,0,33437751,27484633,1626350276,1626350276,755001280,760890532,6005775159.0,-35785169.0,-167940136.0,2.194210371147397e-06,1.23e-07
213.05807495117188,5.029959201812744,-4.122954368591309,-2.624256134033203,0,33437752,27484634,1626350276,1626350276,760092710,768209106,6005793878.0,-35814359.0,-167984871.0,2.194210371147397e-06,1.23e-07
213.24600219726562,5.027678966522217,-4.1122660636901855,-2.6365160942077637,0,33437753,27484635,1626350276,1626350276,765022720,776453712,6005757140.0,-35799191.0,-168126284.0,2.4931421953403422e-06,-2.334e-06
213.5532684326172,5.028326034545898,-4.0982770919799805,-2.6588354110717773,0,33437754,27484635,1626350276,1626350276,770041488,776453712,6005757140.0,-35799191.0,-168126284.0,2.4931421953403422e-06,-2.334e-06
213.88136291503906,5.027251720428467,-4.081773281097412,-2.681626319885254,0,33437755,27484636,1626350276,1626350276,777922198,782467845,6005758346.0,-35733244.0,-168172630.0,2.4931421953403422e-06,-2.334e-06
214.0242156982422,5.0291056632995605,-4.07642936706543,-2.6927859783172607,0,33437756,27484637,1626350276,1626350276,780187011,788946980,6005770590.0,-35740245.0,-168184780.0,2.4931421953403422e-06,-2.334e-06
214.26991271972656,5.023721694946289,-4.060239791870117,-2.7072465419769287,0,33437757,27484637,1626350276,1626350276,785002398,788946980,6005770590.0,-35740245.0,-168184780.0,1.6359112248537708e-06,-1.2360000000000001e-06
214.5170440673828,5.0257039070129395,-4.049866199493408,-2.7257936000823975,0,33437758,27484638,1626350276,1626350276,790899290,794608719,6005753104.0,-35746313.0,-168278684.0,1.6359112248537708e-06,-1.2360000000000001e-06
214.74530029296875,5.024490833282471,-4.037763595581055,-2.741197109222412,0,33437759,27484639,1626350276,1626350276,794993625,800453714,6005708262.0,-35726852.0,-168318052.0,1.6359112248537708e-06,-1.2360000000000001e-06
215.0056915283203,5.025519847869873,-4.02581787109375,-2.7600584030151367,0,33437760,27484639,1626350276,1626350276,800027447,800453714,6005708262.0,-35726852.0,-168318052.0,1.6359112248537708e-06,-1.2360000000000001e-06
215.31817626953125,5.025759220123291,-4.010571479797363,-2.7820634841918945,0,33437761,27484640,1626350276,1626350276,805773483,806450026,6005716948.0,-35750534.0,-168326582.0,1.6359112248537708e-06,-1.2360000000000001e-06
215.4899139404297,5.0281877517700195,-4.003970146179199,-2.795423746109009,0,33437762,27484641,1626350276,1626350276,810023626,812621304,6005661557.0,-35894569.0,-168240009.0,2.7305292097813594e-06,-3.013e-06
215.70779418945312,5.028039455413818,-3.9929676055908203,-2.8105127811431885,0,33437763,27484642,1626350276,1626350276,815233914,819369189,6005686322.0,-35867949.0,-168322752.0,2.7305292097813594e-06,-3.013e-06
216.044189453125,5.028167724609375,-3.976149320602417,-2.833932399749756,0,33437764,27484643,1626350276,1626350276,821408750,824482971,6005700496.0,-35798885.0,-168359171.0,2.7305292097813594e-06,-3.013e-06
216.26473999023438,5.028974533081055,-3.965618371963501,-2.8496503829956055,0,33437765,27484644,1626350276,1626350276,825001047,830433743,6005736392.0,-35831353.0,-168384845.0,2.7305292097813594e-06,-3.013e-06
216.4607391357422,5.027070045471191,-3.9541444778442383,-2.862067461013794,0,33437766,27484644,1626350276,1626350276,829999527,830433743,6005736392.0,-35831353.0,-168384845.0,-2.0164033890119105e-07,-6.827e-06
216.75027465820312,5.030129432678223,-3.9417271614074707,-2.883758068084717,0,33437767,27484645,1626350276,1626350276,834990840,836453114,6005786157.0,-35899717.0,-168435892.0,-2.0164033890119105e-07,-6.827e-06
217.04029846191406,5.028140068054199,-3.9252235889434814,-2.9024622440338135,0,33437768,27484646,1626350276,1626350276,840011916,842476016,6005970771.0,-35759649.0,-168261967.0,-2.0164033890119105e-07,-6.827e-06
217.2830047607422,5.024312496185303,-3.9096627235412598,-2.9167654514312744,0,33437769,27484647,1626350276,1626350276,845331407,848491667,6005819890.0,-35857081.0,-168414589.0,-2.0164033890119105e-07,-6.827e-06
217.5450897216797,5.027126789093018,-3.898188829421997,-2.936255693435669,0,33437770,27484648,1626350276,1626350276,850045763,855509939,6005746775.0,-35912916.0,-168570619.0,-1.340218879681401e-06,7.779000000000001e-06
217.72901916503906,5.028613567352295,-3.8897011280059814,-2.949615955352783,0,33437771,27484649,1626350276,1626350276,855118514,862987299,6005701570.0,-35891111.0,-168653586.0,-1.340218879681401e-06,7.779000000000001e-06
218.0332794189453,5.027598857879639,-3.8728830814361572,-2.9695775508880615,0,33437772,27484650,1626350276,1626350276,860039340,868440071,6005661779.0,-35883461.0,-168720822.0,-1.340218879681401e-06,7.779000000000001e-06
218.2383575439453,5.027627944946289,-3.8620376586914062,-2.9834091663360596,0,33437773,27484650,1626350276,1626350276,865014760,868440071,6005661779.0,-35883461.0,-168720822.0,1.3018110099017659e-06,-6.479e-06
218.5041961669922,5.029292106628418,-3.849148988723755,-3.0022706985473633,0,33437774,27484651,1626350276,1626350276,870020103,874461961,6005660589.0,-35873772.0,-168792424.0,1.3018110099017659e-06,-6.479e-06
218.76792907714844,5.025362014770508,-3.832016706466675,-3.01751708984375,0,33437775,27484652,1626350276,1626350276,874994872,880453053,6005659540.0,-35865791.0,-168813307.0,1.3018110099017659e-06,-6.479e-06
218.96730041503906,5.026247024536133,-3.8219571113586426,-3.031348705291748,0,33437776,27484652,1626350276,1626350276,880027009,880453053,6005659540.0,-35865791.0,-168813307.0,1.3018110099017659e-06,-6.479e-06
219.2456817626953,5.032440185546875,-3.8115832805633545,-3.0536680221557617,0,33437777,27484653,1626350276,1626350276,886457548,886933510,6005670743.0,-35925398.0,-168817275.0,1.3018110099017659e-06,-6.479e-06
219.51246643066406,5.0300445556640625,-3.795236825942993,-3.069857597351074,0,33437778,27484654,1626350276,1626350276,889973194,892559345,6005643458.0,-35975800.0,-168888629.0,2.954728077772185e-06,2.03e-06
219.73831176757812,5.024544715881348,-3.778733015060425,-3.081331491470337,0,33437779,27484655,1626350276,1626350276,894964268,898476289,6005625279.0,-35977909.0,-168941253.0,2.954728077772185e-06,2.03e-06
219.956298828125,5.026266574859619,-3.768044948577881,-3.0967350006103516,0,33437780,27484655,1626350276,1626350276,900054567,898476289,6005625279.0,-35977909.0,-168941253.0,2.954728077772185e-06,2.03e-06
220.21963500976562,5.025332450866699,-3.752798557281494,-3.113395929336548,0,33437781,27484656,1626350276,1626350276,905054838,904514357,6005664839.0,-36020492.0,-168937336.0,2.954728077772185e-06,2.03e-06
220.47096252441406,5.025500774383545,-3.738966941833496,-3.129899740219116,0,33437782,27484657,1626350276,1626350276,909970457,910436047,6005752905.0,-36152447.0,-168895664.0,-5.005721642022533e-07,1.7000000000000001e-07
220.71791076660156,5.023740291595459,-3.7238776683807373,-3.144831657409668,0,33437783,27484658,1626350276,1626350276,915073768,916431988,6005732539.0,-36169879.0,-168918834.0,-5.005721642022533e-07,1.7000000000000001e-07
220.96438598632812,5.026069164276123,-3.711775064468384,-3.162278652191162,0,33437784,27484659,1626350276,1626350276,920046555,922495658,6005688876.0,-36135223.0,-168941561.0,-5.005721642022533e-07,1.7000000000000001e-07
221.28567504882812,5.026354789733887,-3.693856716156006,-3.183183193206787,0,33437785,27484660,1626350276,1626350276,925051231,929491103,6005725046.0,-36212220.0,-168967482.0,-5.005721642022533e-07,1.7000000000000001e-07
221.48452758789062,5.028234004974365,-3.6839542388916016,-3.197172164916992,0,33437786,27484662,1626350276,1626350276,930045680,940517834,6005746835.0,-36290261.0,-169036801.0,1.9568233565312464e-06,-5.7050000000000004e-06
221.7188262939453,5.0290846824646,-3.6712229251861572,-3.2127327919006348,0,33437787,27484662,1626350276,1626350276,935149606,940517834,6005746835.0,-36290261.0,-169036801.0,1.9568233565312464e-06,-5.7050000000000004e-06
222.0083465576172,5.027035236358643,-3.6531474590301514,-3.229865312576294,0,33437788,27484663,1626350276,1626350276,940035971,946426745,6005722271.0,-36247717.0,-169035372.0,1.9568233565312464e-06,-5.7050000000000004e-06
222.23455810546875,5.032207489013672,-3.643873691558838,-3.247626543045044,0,33437789,27484663,1626350276,1626350276,944979809,946426745,6005722271.0,-36247717.0,-169035372.0,-3.4591182087046328e-06,6.812e-06
222.4998321533203,5.026036739349365,-3.6240692138671875,-3.2603580951690674,0,33437790,27484664,1626350276,1626350276,949984047,952415512,6005724844.0,-36298959.0,-169088227.0,-3.4591182087046328e-06,6.812e-06
222.73536682128906,5.024515151977539,-3.6092944145202637,-3.2741897106170654,0,33437791,27484664,1626350276,1626350276,954966927,952415512,6005724844.0,-36298959.0,-169088227.0,-3.4591182087046328e-06,6.812e-06
222.95364379882812,5.028026103973389,-3.5990779399871826,-3.290221929550171,0,33437792,27484665,1626350276,1626350276,959982122,958420927,6005677859.0,-36279197.0,-169185442.0,-3.4591182087046328e-06,6.812e-06
223.26710510253906,5.023163318634033,-3.5772299766540527,-3.3065683841705322,0,33437793,27484666,1626350276,1626350276,966116859,966526690,6005618342.0,-36225090.0,-169249570.0,-3.4591182087046328e-06,6.812e-06
223.4501495361328,5.0272722244262695,-3.569371223449707,-3.3207144737243652,0,33437794,27484667,1626350276,1626350276,970062589,972815536,6005651505.0,-36294662.0,-169251425.0,3.5086311109956023e-06,-1.3890000000000002e-06
223.7268829345703,5.029088020324707,-3.5542819499969482,-3.339104413986206,0,33437795,27484668,1626350276,1626350276,975039990,978509023,6005645102.0,-36351657.0,-169288170.0,3.5086311109956023e-06,-1.3890000000000002e-06
223.93345642089844,5.025322914123535,-3.5393500328063965,-3.349321126937866,0,33437796,27484668,1626350276,1626350276,979998543,978509023,6005645102.0,-36351657.0,-169288170.0,3.5086311109956023e-06,-1.3890000000000002e-06
224.22340393066406,5.029376983642578,-3.5248897075653076,-3.3699114322662354,0,33437797,27484669,1626350276,1626350276,985008280,984450723,6005612172.0,-36338333.0,-169341219.0,3.5086311109956023e-06,-1.3890000000000002e-06
224.45753479003906,5.025634765625,-3.5082287788391113,-3.381699800491333,0,33437798,27484670,1626350276,1626350276,989974749,990408091,6005599427.0,-36354006.0,-169369095.0,2.954728077772185e-06,-4.814e-06
224.681884765625,5.025165557861328,-3.494396924972534,-3.3950600624084473,0,33437799,27484671,1626350276,1626350276,995033829,996421783,6005682687.0,-36424777.0,-169408927.0,2.954728077772185e-06,-4.814e-06
224.97894287109375,5.028186798095703,-3.4785218238830566,-3.4151790142059326,0,33437800,27484672,1626350277,1626350277,8262,2443987,6005682257.0,-36448235.0,-169397909.0,2.954728077772185e-06,-4.814e-06
225.24085998535156,5.026206970214844,-3.4612321853637695,-3.4296393394470215,0,33437801,27484673,1626350277,1626350277,5028860,8516531,6005709328.0,-36498610.0,-169375207.0,2.954728077772185e-06,-4.814e-06
225.4380340576172,5.025416851043701,-3.448657989501953,-3.4409561157226562,0,33437802,27484674,1626350277,1626350277,10100438,16523716,6005764902.0,-36618059.0,-169393572.0,1.5655743175282762e-06,-2.178e-06
225.6815948486328,5.027695655822754,-3.435297727584839,-3.4571456909179688,0,33437803,27484675,1626350277,1626350277,15113850,22451601,6005729286.0,-36595944.0,-169419282.0,1.5655743175282762e-06,-2.178e-06
225.9879150390625,5.025839328765869,-3.4151790142059326,-3.474120855331421,0,33437804,27484675,1626350277,1626350277,21201517,22451601,6005729286.0,-36595944.0,-169419282.0,1.5655743175282762e-06,-2.178e-06
226.22854614257812,5.0285444259643555,-3.402132987976074,-3.4903101921081543,0,33437805,27484676,1626350277,1626350277,25006847,28533033,6005721322.0,-36590948.0,-169405876.0,3.200907252911206e-06,-7.493e-06
226.46969604492188,5.028609752655029,-3.3872010707855225,-3.5046136379241943,0,33437806,27484676,1626350277,1626350277,29977458,28533033,6005721322.0,-36590948.0,-169405876.0,3.200907252911206e-06,-7.493e-06
226.72474670410156,5.025842189788818,-3.3694398403167725,-3.5176594257354736,0,33437807,27484677,1626350277,1626350277,35077417,34447234,6005731732.0,-36583898.0,-169438015.0,3.200907252911206e-06,-7.493e-06
226.9400634765625,5.026010990142822,-3.3560798168182373,-3.530390739440918,0,33437808,27484678,1626350277,1626350277,40209192,40422470,6005674405.0,-36502628.0,-169450793.0,3.200907252911206e-06,-7.493e-06
227.20228576660156,5.028801441192627,-3.3414621353149414,-3.547680377960205,0,33437809,27484679,1626350277,1626350277,44977265,46576927,6005668599.0,-36482558.0,-169463744.0,3.200907252911206e-06,-7.493e-06
227.49398803710938,5.026461601257324,-3.321500539779663,-3.562926769256592,0,33437810,27484679,1626350277,1626350277,49969901,46576927,6005668599.0,-36482558.0,-169463744.0,-2.5878897343367026e-07,-4.4100000000000004e-07
227.73155212402344,5.026409149169922,-3.3064112663269043,-3.576601266860962,0,33437811,27484680,1626350277,1626350277,54993038,53161158,6005760656.0,-36386130.0,-169335872.0,-2.5878897343367026e-07,-4.4100000000000004e-07
227.94024658203125,5.022436618804932,-3.290536403656006,-3.5857176780700684,0,33437812,27484681,1626350277,1626350277,60058739,59104511,6005630261.0,-36380883.0,-169544710.0,-2.5878897343367026e-07,-4.4100000000000004e-07
228.19244384765625,5.028543472290039,-3.2784335613250732,-3.604579210281372,0,33437813,27484683,1626350277,1626350277,64984377,70623271,6005531386.0,-36368842.0,-169660442.0,1.3853360636541618e-06,-1.9370000000000003e-06
228.4388885498047,5.023094654083252,-3.2591006755828857,-3.614638566970825,0,33437814,27484683,1626350277,1626350277,70402072,70623271,6005531386.0,-36368842.0,-169660442.0,1.3853360636541618e-06,-1.9370000000000003e-06
