OMEGA,Radius,AI0,AI1,Counter,Sequenz1,Sequenz2,Sekunden1,Sekunden1,NaoSek1,NanoSek2,DMS1,DMS2,DMS3,CHI,PHI
359.8473815917969,4.990355968475342,4.880550861358643,0.04070722684264183,0,18340139,15192131,1626274788,1626274788,465686502,463621833,6006328372.0,-43265463.0,-169196333.0,-7.230935074064358e-06,-5.563e-06
359.8492431640625,4.990034103393555,4.880236625671387,0.040864404290914536,0,18340140,15192132,1626274788,1626274788,467900789,468982566,6006306375.0,-43267804.0,-169200615.0,-2.3601040407424975e-06,6.099e-06
359.7735290527344,4.992467403411865,4.882594585418701,0.034420084208250046,0,18340141,15192133,1626274788,1626274788,471094249,475056073,6006301948.0,-43265760.0,-169182935.0,-2.3601040407424975e-06,6.099e-06
359.80670166015625,4.9903669357299805,4.880550861358643,0.03724929690361023,0,18340142,15192134,1626274788,1626274788,476166638,480985544,6006321500.0,-43266261.0,-169177941.0,-2.3601040407424975e-06,6.099e-06
359.8030090332031,4.9905290603637695,4.88070821762085,0.03693494200706482,0,18340143,15192135,1626274788,1626274788,481115850,486988603,6006331679.0,-43268637.0,-169171255.0,-2.3601040407424975e-06,6.099e-06
359.85113525390625,4.991962432861328,4.882122993469238,0.04102158546447754,0,18340144,15192135,1626274788,1626274788,486861075,486988603,6006331679.0,-43268637.0,-169171255.0,-2.3601040407424975e-06,6.099e-06
359.78271484375,4.991499423980713,4.881651401519775,0.03520597517490387,0,18340145,15192136,1626274788,1626274788,491111477,492991986,6006337873.0,-43285290.0,-169185962.0,2.013972054159346e-06,-6.390000000000001e-06
359.771484375,4.988288879394531,4.878507614135742,0.03426290303468704,0,18340146,15192137,1626274788,1626274788,497239148,498950101,6006338684.0,-43285449.0,-169189411.0,2.013972054159346e-06,-6.390000000000001e-06
359.8068542480469,4.993581771850586,4.883694648742676,0.03724929690361023,0,18340147,15192139,1626274788,1626274788,504173392,510997208,6006329701.0,-43320314.0,-169186025.0,2.013972054159346e-06,-6.390000000000001e-06
359.7753601074219,4.99214506149292,4.882279872894287,0.03457726165652275,0,18340148,15192140,1626274788,1626274788,508325645,517029779,6006333495.0,-43332695.0,-169192719.0,6.546305688642038e-06,3.826e-06
359.8104248046875,4.990847587585449,4.8810224533081055,0.03756365552544594,0,18340149,15192140,1626274788,1626274788,511113251,517029779,6006333495.0,-43332695.0,-169192719.0,6.546305688642038e-06,3.826e-06
359.7697448730469,4.99053955078125,4.88070821762085,0.03410572558641434,0,18340150,15192141,1626274788,1626274788,516111483,522999781,6006323345.0,-43338004.0,-169182452.0,6.546305688642038e-06,3.826e-06
359.847412109375,4.9905171394348145,4.88070821762085,0.04070722684264183,0,18340151,15192142,1626274788,1626274788,521084212,529015563,6006321656.0,-43326845.0,-169179190.0,4.6216429650439994e-07,4.859e-06
359.7735900878906,4.993592262268066,4.883694648742676,0.034420084208250046,0,18340152,15192143,1626274788,1626274788,526086692,539074875,6006323220.0,-43332831.0,-169179900.0,4.6216429650439994e-07,4.859e-06
359.8271484375,4.9929327964782715,4.883065700531006,0.03897826373577118,0,18340153,15192143,1626274788,1626274788,531081534,539074875,6006323220.0,-43332831.0,-169179900.0,4.6216429650439994e-07,4.859e-06
359.84368896484375,4.989875316619873,4.880079746246338,0.04039286822080612,0,18340154,15192144,1626274788,1626274788,536178028,545045607,6006314563.0,-43321614.0,-169183380.0,4.6216429650439994e-07,4.859e-06
359.84552001953125,4.990035057067871,4.880236625671387,0.040550049394369125,0,18340155,15192145,1626274788,1626274788,541294948,551023305,6006314573.0,-43330098.0,-169188921.0,-2.0831524587834156e-06,3.907e-06
359.8103332519531,4.988598346710205,4.878822326660156,0.03756365552544594,0,18340156,15192146,1626274788,1626274788,549262359,557024941,6006294808.0,-43306788.0,-169200792.0,-2.0831524587834156e-06,3.907e-06
359.8160400390625,4.992774963378906,4.882908821105957,0.03803519159555435,0,18340157,15192146,1626274788,1626274788,551535745,557024941,6006294808.0,-43306788.0,-169200792.0,-2.0831524587834156e-06,3.907e-06
359.8233337402344,4.989558696746826,4.879765033721924,0.03866390511393547,0,18340158,15192147,1626274788,1626274788,556093639,563572577,6006299843.0,-43299644.0,-169184531.0,-2.0831524587834156e-06,3.907e-06
359.8251647949219,4.989076137542725,4.879293441772461,0.038821082562208176,0,18340159,15192148,1626274788,1626274788,561123400,568980478,6006292301.0,-43298194.0,-169192550.0,-2.0831524587834156e-06,3.907e-06
359.7976379394531,4.994226455688477,4.8843231201171875,0.036463405936956406,0,18340160,15192148,1626274788,1626274788,566227394,568980478,6006292301.0,-43298194.0,-169192550.0,-2.0831524587834156e-06,3.907e-06
359.8104553222656,4.99165153503418,4.881808280944824,0.03756365552544594,0,18340161,15192149,1626274788,1626274788,571056933,576964540,6006279902.0,-43298262.0,-169197937.0,-5.137603106378499e-07,-8.08e-07
359.8492736816406,4.9909987449646,4.8811798095703125,0.040864404290914536,0,18340162,15192150,1626274788,1626274788,576113333,583640232,6006309191.0,-43270176.0,-169215253.0,-5.137603106378499e-07,-8.08e-07
359.83624267578125,4.988912582397461,4.879136562347412,0.039764154702425,0,18340163,15192152,1626274788,1626274788,581178067,594981168,6006326299.0,-43261558.0,-169225286.0,6.467985994123027e-07,1.7870000000000002e-06
359.8511962890625,4.993730545043945,4.883852005004883,0.04102158546447754,0,18340164,15192153,1626274788,1626274788,586094080,600977104,6006326725.0,-43268435.0,-169244398.0,6.467985994123027e-07,1.7870000000000002e-06
359.7716979980469,4.992788791656494,4.882908821105957,0.03426290303468704,0,18340165,15192154,1626274788,1626274788,591318420,606968895,6006332359.0,-43265066.0,-169259602.0,6.467985994123027e-07,1.7870000000000002e-06
359.8401184082031,4.993893623352051,4.884008884429932,0.04007851332426071,0,18340166,15192155,1626274788,1626274788,596150151,612952781,6006336485.0,-43273678.0,-169265933.0,-1.0193068099599238e-06,5.393000000000001e-06
359.84552001953125,4.989231586456299,4.879450798034668,0.040550049394369125,0,18340167,15192155,1626274788,1626274788,601184011,612952781,6006336485.0,-43273678.0,-169265933.0,-1.0193068099599238e-06,5.393000000000001e-06
359.7752685546875,4.9902167320251465,4.880393981933594,0.03457726165652275,0,18340168,15192156,1626274788,1626274788,606113819,619042357,6006337296.0,-43279035.0,-169266352.0,-1.0193068099599238e-06,5.393000000000001e-06
359.83636474609375,4.992609024047852,4.88275146484375,0.039764154702425,0,18340169,15192157,1626274788,1626274788,611106625,624988897,6006321234.0,-43271246.0,-169281042.0,-1.0193068099599238e-06,5.393000000000001e-06
359.7957763671875,4.993905544281006,4.884008884429932,0.0363062247633934,0,18340170,15192157,1626274788,1626274788,616068588,624988897,6006321234.0,-43271246.0,-169281042.0,-1.0193068099599238e-06,5.393000000000001e-06
359.8511962890625,4.993408679962158,4.883537292480469,0.04102158546447754,0,18340171,15192158,1626274788,1626274788,622634592,632096622,6006303502.0,-43269603.0,-169295564.0,-1.0940397663577237e-06,3.135e-06
359.8510437011719,4.988748073577881,4.878979206085205,0.04102158546447754,0,18340172,15192159,1626274788,1626274788,626119339,637011950,6006296601.0,-43244369.0,-169290648.0,-1.0940397663577237e-06,3.135e-06
359.821533203125,4.991005897521973,4.8811798095703125,0.038506727665662766,0,18340173,15192159,1626274788,1626274788,631080381,637011950,6006296601.0,-43244369.0,-169290648.0,-1.0940397663577237e-06,3.135e-06
359.8085021972656,4.988598823547363,4.878822326660156,0.037406474351882935,0,18340174,15192160,1626274788,1626274788,636093077,647175575,6006276809.0,-43219395.0,-169278469.0,-1.0940397663577237e-06,3.135e-06
359.8086853027344,4.993420124053955,4.883537292480469,0.037406474351882935,0,18340175,15192160,1626274788,1626274788,641135894,647175575,6006276809.0,-43219395.0,-169278469.0,1.3149991563044251e-06,4.094e-06
359.828857421875,4.989075183868408,4.879293441772461,0.039135441184043884,0,18340176,15192160,1626274788,1626274788,646312987,647175575,6006276809.0,-43219395.0,-169278469.0,1.3149991563044251e-06,4.094e-06
359.7826232910156,4.988767623901367,4.878979206085205,0.03520597517490387,0,18340177,15192161,1626274788,1626274788,651092109,656307569,6006270192.0,-43213430.0,-169285666.0,1.3149991563044251e-06,4.094e-06
359.7864074707031,4.9908552169799805,4.8810224533081055,0.03552033379673958,0,18340178,15192162,1626274788,1626274788,656110788,661238177,6006264657.0,-43176008.0,-169288802.0,1.3149991563044251e-06,4.094e-06
359.8049011230469,4.99149227142334,4.881651401519775,0.037092119455337524,0,18340179,15192163,1626274788,1626274788,661076713,666992668,6006265497.0,-43191089.0,-169285012.0,1.3149991563044251e-06,4.094e-06
359.7919006347656,4.989889621734619,4.880079746246338,0.03599186986684799,0,18340180,15192164,1626274788,1626274788,666087765,673018669,6006263296.0,-43188070.0,-169291424.0,1.750208746695526e-06,1.503e-06
359.8473815917969,4.989874362945557,4.880079746246338,0.04070722684264183,0,18340181,15192166,1626274788,1626274788,671233925,685049721,6006268538.0,-43195830.0,-169279109.0,1.750208746695526e-06,1.503e-06
359.84930419921875,4.992445468902588,4.882594585418701,0.040864404290914536,0,18340182,15192167,1626274788,1626274788,676294247,690997557,6006281015.0,-43188305.0,-169268165.0,1.750208746695526e-06,1.503e-06
359.84735107421875,4.989070415496826,4.879293441772461,0.04070722684264183,0,18340183,15192167,1626274788,1626274788,681106355,690997557,6006281015.0,-43188305.0,-169268165.0,4.783487346179628e-06,-6.285000000000001e-06
359.7994384765625,4.993422508239746,4.883537292480469,0.03662058338522911,0,18340184,15192168,1626274788,1626274788,686155814,697167224,6006292697.0,-43185099.0,-169257367.0,4.783487346179628e-06,-6.285000000000001e-06
359.81231689453125,4.991490364074707,4.881651401519775,0.03772083297371864,0,18340185,15192169,1626274788,1626274788,691157969,703029151,6006289946.0,-43200498.0,-169251256.0,4.783487346179628e-06,-6.285000000000001e-06
359.793701171875,4.988924503326416,4.879136562347412,0.0361490473151207,0,18340186,15192169,1626274788,1626274788,696143603,703029151,6006289946.0,-43200498.0,-169251256.0,4.783487346179628e-06,-6.285000000000001e-06
359.80865478515625,4.992777347564697,4.882908821105957,0.037406474351882935,0,18340187,15192170,1626274788,1626274788,701137516,708978841,6006289131.0,-43206324.0,-169245322.0,4.783487346179628e-06,-6.285000000000001e-06
359.7918395996094,4.988442897796631,4.878664970397949,0.03599186986684799,0,18340188,15192170,1626274788,1626274788,706078304,708978841,6006289131.0,-43206324.0,-169245322.0,-8.874250924438186e-07,2.333e-06
359.85296630859375,4.990837097167969,4.8810224533081055,0.041178762912750244,0,18340189,15192171,1626274788,1626274788,711087736,714970408,6006303479.0,-43196416.0,-169245125.0,-8.874250924438186e-07,2.333e-06
359.76434326171875,4.993595600128174,4.883694648742676,0.03363418951630592,0,18340190,15192171,1626274788,1626274788,716089788,714970408,6006303479.0,-43196416.0,-169245125.0,-8.874250924438186e-07,2.333e-06
359.7642822265625,4.9921488761901855,4.882279872894287,0.03363418951630592,0,18340191,15192172,1626274788,1626274788,721255027,721706897,6006307540.0,-43192895.0,-169249885.0,-8.874250924438186e-07,2.333e-06
359.8419189453125,4.99308967590332,4.883223056793213,0.04023569077253342,0,18340192,15192173,1626274788,1626274788,726158009,727028317,6006290944.0,-43189101.0,-169251812.0,-8.874250924438186e-07,2.333e-06
359.7808532714844,4.991178512573242,4.8813371658325195,0.035048797726631165,0,18340193,15192174,1626274788,1626274788,731087962,733035129,6006279261.0,-43171569.0,-169247828.0,-5.718691423227519e-06,-2.1630000000000003e-06
359.7770690917969,4.988929748535156,4.879136562347412,0.034734439104795456,0,18340194,15192175,1626274788,1626274788,736084723,738939115,6006278592.0,-43161997.0,-169255255.0,-5.718691423227519e-06,-2.1630000000000003e-06
359.7846374511719,4.99278450012207,4.882908821105957,0.035363152623176575,0,18340195,15192175,1626274788,1626274788,741074398,738939115,6006278592.0,-43161997.0,-169255255.0,-5.718691423227519e-06,-2.1630000000000003e-06
359.85107421875,4.990194797515869,4.880393981933594,0.04102158546447754,0,18340196,15192176,1626274788,1626274788,746115621,744998073,6006259146.0,-43149001.0,-169268805.0,-5.718691423227519e-06,-2.1630000000000003e-06
359.8048095703125,4.98859977722168,4.878822326660156,0.037092119455337524,0,18340197,15192178,1626274788,1626274788,751136587,757084308,6006255182.0,-43127788.0,-169270713.0,-1.84056080391534e-07,-4.7030000000000005e-06
359.840087890625,4.99276876449585,4.882908821105957,0.04007851332426071,0,18340198,15192179,1626274788,1626274788,756230507,762982232,6006233453.0,-43110201.0,-169282549.0,-1.84056080391534e-07,-4.7030000000000005e-06
359.7901306152344,4.991818428039551,4.881965637207031,0.03583468869328499,0,18340199,15192180,1626274788,1626274788,762574120,769042504,6006230129.0,-43113011.0,-169282059.0,-1.84056080391534e-07,-4.7030000000000005e-06
359.7939147949219,4.993746280670166,4.883852005004883,0.0361490473151207,0,18340200,15192180,1626274788,1626274788,766104680,769042504,6006230129.0,-43113011.0,-169282059.0,-1.6647182188230268e-07,5.257000000000001e-06
359.7677917480469,4.988612174987793,4.878822326660156,0.03394854813814163,0,18340201,15192181,1626274788,1626274788,772212741,774967035,6006231899.0,-43123517.0,-169285949.0,-1.6647182188230268e-07,5.257000000000001e-06
359.8122863769531,4.990847110748291,4.8810224533081055,0.03772083297371864,0,18340202,15192182,1626274788,1626274788,776110433,780993716,6006233833.0,-43119658.0,-169283672.0,-1.6647182188230268e-07,5.257000000000001e-06
359.7716979980469,4.992788791656494,4.882908821105957,0.03426290303468704,0,18340203,15192182,1626274788,1626274788,781106964,780993716,6006233833.0,-43119658.0,-169283672.0,-1.6647182188230268e-07,5.257000000000001e-06
359.81036376953125,4.989241123199463,4.879450798034668,0.03756365552544594,0,18340204,15192182,1626274788,1626274788,786075610,780993716,6006233833.0,-43119658.0,-169283672.0,-1.6647182188230268e-07,5.257000000000001e-06
359.82891845703125,4.990842819213867,4.8810224533081055,0.039135441184043884,0,18340205,15192184,1626274788,1626274788,791074746,792946020,6006262098.0,-43117529.0,-169294521.0,2.63381594653523e-06,1.981e-06
359.8382263183594,4.992448329925537,4.882594585418701,0.03992133587598801,0,18340206,15192185,1626274788,1626274788,796057618,799084825,6006253951.0,-43116154.0,-169284615.0,2.63381594653523e-06,1.981e-06
359.80487060546875,4.990849494934082,4.8810224533081055,0.037092119455337524,0,18340207,15192186,1626274788,1626274788,801100191,805023319,6006272859.0,-43100940.0,-169273841.0,2.63381594653523e-06,1.981e-06
359.8160400390625,4.992614269256592,4.88275146484375,0.03803519159555435,0,18340208,15192186,1626274788,1626274788,806130858,805023319,6006272859.0,-43100940.0,-169273841.0,-3.818785932134603e-07,1.0216e-05
359.8270568847656,4.990200996398926,4.880393981933594,0.03897826373577118,0,18340209,15192188,1626274788,1626274788,811151119,819031972,6006282408.0,-43107548.0,-169269681.0,-3.818785932134603e-07,1.0216e-05
359.77911376953125,4.993429183959961,4.883537292480469,0.03489162027835846,0,18340210,15192188,1626274788,1626274788,816091331,819031972,6006282408.0,-43107548.0,-169269681.0,-3.818785932134603e-07,1.0216e-05
359.8196105957031,4.989077568054199,4.879293441772461,0.03834954649209976,0,18340211,15192189,1626274788,1626274788,821363025,824968553,6006272014.0,-43103764.0,-169275845.0,-3.818785932134603e-07,1.0216e-05
359.7696228027344,4.987807273864746,4.878036022186279,0.03410572558641434,0,18340212,15192190,1626274788,1626274788,826204949,831060691,6006267511.0,-43107936.0,-169285899.0,-9.797422440867409e-07,-5.951e-06
359.7956237792969,4.990370273590088,4.880550861358643,0.0363062247633934,0,18340213,15192191,1626274788,1626274788,831226001,839141113,6006279968.0,-43108571.0,-169296119.0,-9.797422440867409e-07,-5.951e-06
359.79937744140625,4.991976261138916,4.882122993469238,0.03662058338522911,0,18340214,15192192,1626274788,1626274788,836241346,845023569,6006287534.0,-43101012.0,-169317659.0,-9.797422440867409e-07,-5.951e-06
359.7826232910156,4.988767623901367,4.878979206085205,0.03520597517490387,0,18340215,15192193,1626274788,1626274788,841185632,851013536,6006283183.0,-43111704.0,-169305299.0,-9.797422440867409e-07,-5.951e-06
359.7717590332031,4.993913650512695,4.884008884429932,0.03426290303468704,0,18340216,15192193,1626274788,1626274788,847545905,851013536,6006283183.0,-43111704.0,-169305299.0,2.0719289628328963e-07,3.254e-06
359.8418884277344,4.991322040557861,4.881494045257568,0.04023569077253342,0,18340217,15192194,1626274788,1626274788,851146876,857041752,6006293823.0,-43122337.0,-169319498.0,2.0719289628328963e-07,3.254e-06
359.8048095703125,4.98892068862915,4.879136562347412,0.037092119455337524,0,18340218,15192195,1626274788,1626274788,856110339,862974272,6006290788.0,-43119965.0,-169336929.0,2.0719289628328963e-07,3.254e-06
359.7901916503906,4.993265151977539,4.88338041305542,0.03583468869328499,0,18340219,15192195,1626274788,1626274788,861342808,862974272,6006290788.0,-43119965.0,-169336929.0,2.0719289628328963e-07,3.254e-06
359.7789001464844,4.988608360290527,4.878822326660156,0.03489162027835846,0,18340220,15192196,1626274788,1626274788,866062386,868973473,6006299702.0,-43102452.0,-169346616.0,2.642608044120924e-06,-3.1040000000000003e-06
359.7900085449219,4.989086151123047,4.879293441772461,0.03583468869328499,0,18340221,15192196,1626274788,1626274788,871054899,868973473,6006299702.0,-43102452.0,-169346616.0,2.642608044120924e-06,-3.1040000000000003e-06
359.806640625,4.988277912139893,4.878507614135742,0.03724929690361023,0,18340222,15192198,1626274788,1626274788,876098287,881037899,6006335383.0,-43118876.0,-169343281.0,2.642608044120924e-06,-3.1040000000000003e-06
359.79376220703125,4.99021053314209,4.880393981933594,0.0361490473151207,0,18340223,15192198,1626274788,1626274788,881165727,881037899,6006335383.0,-43118876.0,-169343281.0,2.642608044120924e-06,-3.1040000000000003e-06
359.8197021484375,4.991809844970703,4.881965637207031,0.03834954649209976,0,18340224,15192199,1626274788,1626274788,886089707,887591527,6006358127.0,-43137146.0,-169332789.0,2.642608044120924e-06,-3.1040000000000003e-06
359.78466796875,4.993427276611328,4.883537292480469,0.035363152623176575,0,18340225,15192200,1626274788,1626274788,891162278,893011037,6006363357.0,-43133346.0,-169327213.0,-1.9468746922537313e-06,7.894000000000001e-06
359.8011474609375,4.989564895629883,4.879765033721924,0.036777760833501816,0,18340226,15192201,1626274788,1626274788,896133494,898950939,6006355774.0,-43128746.0,-169335691.0,-1.9468746922537313e-06,7.894000000000001e-06
359.80291748046875,4.9881181716918945,4.878350734710693,0.03693494200706482,0,18340227,15192201,1626274788,1626274788,901116892,898950939,6006355774.0,-43128746.0,-169335691.0,-1.9468746922537313e-06,7.894000000000001e-06
359.84735107421875,4.989231109619141,4.879450798034668,0.04070722684264183,0,18340228,15192203,1626274788,1626274788,906113141,911033765,6006363875.0,-43134242.0,-169366636.0,-1.9468746922537313e-06,7.894000000000001e-06
359.8529052734375,4.988908290863037,4.879136562347412,0.041178762912750244,0,18340229,15192203,1626274788,1626274788,911136719,911033765,6006363875.0,-43134242.0,-169366636.0,-4.6540364716890363e-07,4.879e-06
359.78643798828125,4.991819858551025,4.881965637207031,0.03552033379673958,0,18340230,15192205,1626274788,1626274788,917609194,924991741,6006350462.0,-43101768.0,-169402689.0,-4.6540364716890363e-07,4.879e-06
359.830810546875,4.991967678070068,4.882122993469238,0.03929261863231659,0,18340231,15192205,1626274788,1626274788,921123095,924991741,6006350462.0,-43101768.0,-169402689.0,-4.6540364716890363e-07,4.879e-06
359.7956237792969,4.990210056304932,4.880393981933594,0.0363062247633934,0,18340232,15192206,1626274788,1626274788,926234124,930948305,6006361073.0,-43097860.0,-169405358.0,-1.5776059587215143e-06,-8.9e-08
359.8271484375,4.993254661560059,4.88338041305542,0.03897826373577118,0,18340233,15192207,1626274788,1626274788,931052636,937117747,6006361628.0,-43088143.0,-169405737.0,-1.5776059587215143e-06,-8.9e-08
359.82891845703125,4.991164207458496,4.8813371658325195,0.039135441184043884,0,18340234,15192207,1626274788,1626274788,936138654,937117747,6006361628.0,-43088143.0,-169405737.0,-1.5776059587215143e-06,-8.9e-08
359.8344421386719,4.990520477294922,4.88070821762085,0.0396069772541523,0,18340235,15192208,1626274788,1626274788,941120069,943008641,6006355849.0,-43082204.0,-169405104.0,-1.5776059587215143e-06,-8.9e-08
359.8197326660156,4.992131233215332,4.882279872894287,0.03834954649209976,0,18340236,15192209,1626274788,1626274788,946144391,949021839,6006348665.0,-43087680.0,-169413784.0,-1.5776059587215143e-06,-8.9e-08
359.84930419921875,4.992766380310059,4.882908821105957,0.040864404290914536,0,18340237,15192209,1626274788,1626274788,951120650,949021839,6006348665.0,-43087680.0,-169413784.0,-1.3841794943913595e-06,4.617e-06
359.8160095214844,4.991328716278076,4.881494045257568,0.03803519159555435,0,18340238,15192210,1626274788,1626274788,956074896,954969466,6006341443.0,-43086555.0,-169437752.0,-1.3841794943913595e-06,4.617e-06
359.8473815917969,4.989713668823242,4.879922389984131,0.04070722684264183,0,18340239,15192211,1626274788,1626274788,961192186,961653681,6006346262.0,-43081058.0,-169443019.0,-1.3841794943913595e-06,4.617e-06
359.8473815917969,4.989713668823242,4.879922389984131,0.04070722684264183,0,18340240,15192212,1626274788,1626274788,966116541,966971008,6006346029.0,-43088788.0,-169446083.0,-1.3841794943913595e-06,4.617e-06
359.8399353027344,4.98875093460083,4.878979206085205,0.04007851332426071,0,18340241,15192213,1626274788,1626274788,971118751,976974104,6006357378.0,-43110675.0,-169438822.0,-4.17567549696735e-06,2.679e-06
359.8306884765625,4.988110542297363,4.878350734710693,0.03929261863231659,0,18340242,15192213,1626274788,1626274788,978540410,976974104,6006357378.0,-43110675.0,-169438822.0,-4.17567549696735e-06,2.679e-06
359.769775390625,4.991182327270508,4.8813371658325195,0.03410572558641434,0,18340243,15192214,1626274788,1626274788,981087096,983026656,6006359551.0,-43114005.0,-169402468.0,-4.17567549696735e-06,2.679e-06
359.7791442871094,4.994072437286377,4.884166240692139,0.03489162027835846,0,18340244,15192216,1626274788,1626274788,986193550,994984378,6006353601.0,-43124185.0,-169382015.0,-4.17567549696735e-06,2.679e-06
359.7864990234375,4.993105411529541,4.883223056793213,0.03552033379673958,0,18340245,15192216,1626274788,1626274788,991125524,994984378,6006353601.0,-43124185.0,-169382015.0,-6.192656719406283e-07,1.66e-07
359.7640686035156,4.988130569458008,4.878350734710693,0.03363418951630592,0,18340246,15192217,1626274788,1626274789,996091544,1013797,6006340099.0,-43125542.0,-169378198.0,-6.192656719406283e-07,1.66e-07
359.7698669433594,4.993272304534912,4.88338041305542,0.03410572558641434,0,18340247,15192218,1626274789,1626274789,1140759,11085755,6006327336.0,-43126029.0,-169376907.0,-6.192656719406283e-07,1.66e-07
359.7696533203125,4.988289833068848,4.878507614135742,0.03410572558641434,0,18340248,15192218,1626274789,1626274789,6184834,11085755,6006327336.0,-43126029.0,-169376907.0,-1.8105969257495878e-06,-2.0730000000000003e-06
359.7882995605469,4.992300987243652,4.882437229156494,0.03567751124501228,0,18340249,15192219,1626274789,1626274789,11090823,16965174,6006324514.0,-43126583.0,-169379004.0,-1.8105969257495878e-06,-2.0730000000000003e-06
359.77703857421875,4.988286972045898,4.878507614135742,0.034734439104795456,0,18340250,15192220,1626274789,1626274789,16107114,23519571,6006324483.0,-43131092.0,-169375414.0,-1.8105969257495878e-06,-2.0730000000000003e-06
359.8400573730469,4.991965293884277,4.882122993469238,0.04007851332426071,0,18340251,15192221,1626274789,1626274789,21051812,28948248,6006303770.0,-43142542.0,-169375503.0,-1.8105969257495878e-06,-2.0730000000000003e-06
359.777099609375,4.989572525024414,4.879765033721924,0.034734439104795456,0,18340252,15192222,1626274789,1626274789,26143795,34952514,6006286505.0,-43126695.0,-169381057.0,-4.690014096510303e-06,3.806e-06
359.85302734375,4.992926597595215,4.883065700531006,0.041178762912750244,0,18340253,15192223,1626274789,1626274789,31054115,41017624,6006273803.0,-43128699.0,-169378826.0,-4.690014096510303e-06,3.806e-06
359.8047790527344,4.987795829772949,4.878036022186279,0.037092119455337524,0,18340254,15192224,1626274789,1626274789,36144305,46954909,6006285366.0,-43137423.0,-169370390.0,-1.269882035344556e-06,3.356e-06
359.7698669433594,4.992950439453125,4.883065700531006,0.03410572558641434,0,18340255,15192225,1626274789,1626274789,41388925,52976615,6006309177.0,-43139393.0,-169375719.0,-1.269882035344556e-06,3.356e-06
359.7938232421875,4.991817474365234,4.881965637207031,0.0361490473151207,0,18340256,15192226,1626274789,1626274789,46350441,58963119,6006302546.0,-43126261.0,-169373423.0,-1.269882035344556e-06,3.356e-06
359.8214416503906,4.988755702972412,4.878979206085205,0.038506727665662766,0,18340257,15192226,1626274789,1626274789,51151170,58963119,6006302546.0,-43126261.0,-169373423.0,-1.269882035344556e-06,3.356e-06
359.84185791015625,4.99083948135376,4.8810224533081055,0.04023569077253342,0,18340258,15192227,1626274789,1626274789,57306602,64977487,6006312720.0,-43124906.0,-169361549.0,-1.269882035344556e-06,3.356e-06
