OMEGA,DMS_X,DMS_Y,DMS_Z,DMS_Seq,DMS_Secs,DMS_Nsecs
0.7327144742012024,-1.098104897,1.058041094,0.163339745,144384068,1630054371,553118385
0.7718566656112671,-1.098095899,1.058051776,0.16334793,144384069,1630054371,559064112
0.755412757396698,-1.098113279,1.058069288,0.163344059,144384070,1630054371,565236089
0.7363573312759399,-1.098118637,1.058057053,0.163335105,144384071,1630054371,571195442
0.7346302270889282,-1.0981081460000002,1.0580426790000002,0.16333296600000002,144384072,1630054371,577115385
0.7900371551513672,-1.0981113530000002,1.0580498150000002,0.16332766,144384073,1630054371,583098646
0.7253109812736511,-1.098127979,1.0580408490000002,0.163318669,144384074,1630054371,589040035
0.7387713193893433,-1.098132842,1.058030821,0.16331040500000002,144384075,1630054371,595058508
0.7148604989051819,-1.09813657,1.058029307,0.163304102,144384076,1630054371,601044589
0.7715592384338379,-1.0981222910000001,1.05802667,0.163310343,144384077,1630054371,607120752
0.784224271774292,-1.098125668,1.0580226240000001,0.163315669,144384078,1630054371,613074450
0.7513095736503601,-1.0981201150000002,1.0580327820000002,0.16332539000000001,144384079,1630054371,619052566
0.7701839208602905,-1.0981132100000002,1.058016523,0.163329311,144384080,1630054371,625050077
0.719706654548645,-1.0980970220000001,1.0580033100000001,0.16333745200000002,144384081,1630054371,631517311
0.7349841594696045,-1.0980942710000001,1.0579847610000002,0.16333234400000002,144384082,1630054371,637018959
0.7663925886154175,-1.098065163,1.0579920980000002,0.16333642,144384083,1630054371,643097445
0.7529616951942444,-1.098064787,1.057982929,0.163359945,144384084,1630054371,649088017
0.7904685139656067,-1.098068153,1.0579892800000001,0.163367222,144384085,1630054371,655070074
0.7583990693092346,-1.09807947,1.057994562,0.163351358,144384086,1630054371,661124388
0.74944007396698,-1.098084031,1.057994437,0.163340173,144384087,1630054371,667017966
0.74944007396698,-1.0980736690000001,1.057984787,0.163333063,144384088,1630054371,675043833
0.7861949801445007,-1.098071375,1.057994196,0.16331501,144384089,1630054371,681031251
0.7736281156539917,-1.098051906,1.057999956,0.16329578,144384090,1630054371,687054156
0.7533001899719238,-1.098066134,1.057995609,0.16329779400000002,144384091,1630054371,693027278
0.7788652777671814,-1.098164044,1.058188611,0.1634045,144384092,1630054371,699240918
0.7805349826812744,-1.0979448550000002,1.0595056120000002,0.16627629500000002,144384093,1630054371,705075393
0.7286969423294067,-1.097371608,1.060505198,0.176786253,144384094,1630054371,711076564
0.7423211932182312,-1.0958122140000002,1.0598928280000002,0.192967193,144384095,1630054371,717033931
0.7918569445610046,-1.096388825,1.058934113,0.208749189,144384096,1630054371,723019530
0.745701789855957,-1.098798575,1.060798273,0.221174418,144384097,1630054371,729051481
0.778915286064148,-1.10002954,1.0630509890000002,0.231262391,144384098,1630054371,735039661
0.732526421546936,-1.0979644640000001,1.060647611,0.24024482300000002,144384099,1630054371,741090007
0.7682387232780457,-1.094528152,1.056607659,0.254283974,144384100,1630054371,747065363
0.7516956925392151,-1.094062059,1.055193297,0.269946603,144384101,1630054371,753020654
0.7769702672958374,-1.096529369,1.056899387,0.283719381,144384102,1630054371,759037901
0.7697634696960449,-1.0990989850000001,1.0603620470000001,0.29342919300000003,144384103,1630054371,765980786
0.7790902853012085,-1.1003278060000001,1.061676568,0.303245938,144384104,1630054371,771031955
0.744167149066925,-1.098252132,1.061015258,0.314609531,144384105,1630054371,777035651
0.7534210681915283,-1.096485262,1.057716107,0.32903285200000004,144384106,1630054371,783022608
0.7418445348739624,-1.0949229150000002,1.062143434,0.346639837,144384107,1630054371,793035765
0.773230791091919,-1.101623513,1.062805932,0.36000142,144384108,1630054371,799035008
0.7878376841545105,-1.10198738,1.0644451860000002,0.36994046,144384109,1630054371,805058067
