OMEGA,DMS_X,DMS_Y,DMS_Z,DMS_Seq,DMS_Secs,DMS_Nsecs
359.2565002441406,4.378873823,0.108641017,-0.432026644,201682620,1630401732,611879404
359.1969909667969,4.378864637,0.108642625,-0.43202468800000005,201682621,1630401732,617857726
359.1988220214844,4.378842503,0.10864009200000001,-0.43201819300000005,201682622,1630401732,623895938
359.2325744628906,4.3788349680000005,0.108653368,-0.43202178500000005,201682623,1630401732,630163606
359.1864929199219,4.378828304000001,0.10866471600000001,-0.43202629000000004,201682624,1630401732,635909507
359.24737548828125,4.378812166,0.10868875300000001,-0.432017435,201682625,1630401732,641874598
359.2339172363281,4.378817887,0.108694339,-0.43201876800000005,201682626,1630401732,647922436
359.19561767578125,4.378813643,0.10871358900000001,-0.43201781100000003,201682627,1630401732,653944885
359.2231140136719,4.378800739,0.108704584,-0.43201415200000004,201682628,1630401732,659852910
359.1773986816406,4.378813944,0.108673766,-0.431999083,201682629,1630401732,665874821
359.2135925292969,4.378803369,0.10869365900000001,-0.431994103,201682630,1630401732,671892953
359.23193359375,4.378809026,0.10869543100000001,-0.432002455,201682631,1630401732,677881782
359.25628662109375,4.378825931000001,0.108693365,-0.432006371,201682632,1630401732,683875010
359.2154846191406,4.378827995,0.10867207200000001,-0.43199030000000005,201682633,1630401732,690353167
359.2381286621094,4.3788503,0.108679887,-0.431996349,201682634,1630401732,695855816
359.184326171875,4.378847047000001,0.108678806,-0.43199237900000004,201682635,1630401732,701859294
359.2197570800781,4.378848903000001,0.108675117,-0.431979284,201682636,1630401732,707852537
359.1883239746094,4.378835761,0.10870275900000001,-0.43194112900000003,201682637,1630401732,714280669
359.2173156738281,4.378824922000001,0.10875791200000001,-0.43179452300000004,201682638,1630401732,719870631
359.17657470703125,4.378756251,0.10880181800000001,-0.431540236,201682639,1630401732,725840388
359.2438049316406,4.3787422650000005,0.108922719,-0.43102936700000005,201682640,1630401732,732009906
359.2105712890625,4.3788575860000005,0.109142872,-0.43041764800000004,201682641,1630401732,737882942
359.2126159667969,4.378969361,0.10928346500000001,-0.428833619,201682642,1630401732,743869868
359.2031555175781,4.3791653550000005,0.109409846,-0.426562722,201682643,1630401732,749855685
359.2381286621094,4.379085105000001,0.10926737,-0.42417745500000004,201682644,1630401732,755842544
359.24847412109375,4.379216400000001,0.109255687,-0.42163315900000004,201682645,1630401732,761849650
359.20245361328125,4.379236551,0.10928692400000001,-0.41882628600000005,201682646,1630401732,767915525
