OMEGA,DMS_X,DMS_Y,DMS_Z,DMS_Seq,DMS_Secs,DMS_Nsecs
359.9761657714844,-2.757988902,-0.024890872,1.203053029,67835024,1636381978,559137694
359.92633056640625,-2.757990271,-0.024893833,1.20304901,67835025,1636381978,564104808
359.935546875,-2.757997238,-0.024896287000000003,1.2030380170000001,67835026,1636381978,569088836
359.9392395019531,-2.757999721,-0.024900979,1.203035764,67835027,1636381978,574081963
359.96142578125,-2.757997596,-0.024908829,1.203026885,67835028,1636381978,579118528
359.9835510253906,-2.7579879540000003,-0.024912244,1.2030238100000001,67835029,1636381978,584112085
359.9613952636719,-2.757984698,-0.024931031000000003,1.2030257910000002,67835031,1636381978,594135785
359.9595642089844,-2.757983184,-0.024939378,1.203024563,67835032,1636381978,599134724
359.9595642089844,-2.7579793450000003,-0.024944004000000002,1.203018761,67835032,1636381978,599134724
359.97247314453125,-2.7579716860000003,-0.024944841000000002,1.203023655,67835033,1636381978,604136215
359.9613952636719,-2.7579717030000004,-0.024951089000000003,1.203018396,67835034,1636381978,609133096
359.9613952636719,-2.75796785,-0.024958997,1.203012417,67835035,1636381978,614040489
359.9374084472656,-2.757965737,-0.024963355000000003,1.2030188510000002,67835036,1636381978,619042166
359.9300231933594,-2.757966623,-0.024967684,1.2030204610000002,67835037,1636381978,624071620
359.92633056640625,-2.75796376,-0.024970061,1.203017422,67835038,1636381978,629047454
359.9318542480469,-2.7579652240000003,-0.024972906000000003,1.203018226,67835039,1636381978,634049857
359.92266845703125,-2.757964223,-0.024982001,1.2030157780000001,67835040,1636381978,639115996
359.92816162109375,-2.7579683050000003,-0.024979311,1.2030169130000001,67835041,1636381978,644100795
359.965087890625,-2.757969181,-0.024979699,1.2030095200000002,67835042,1636381978,649114400
359.92633056640625,-2.757973547,-0.024973977,1.20299047,67835043,1636381978,654170527
359.97430419921875,-2.757982596,-0.024969486000000003,1.202897869,67835044,1636381978,659050699
359.9613952636719,-2.757984088,-0.024957895,1.202703399,67835045,1636381978,664198920
359.9263000488281,-2.757992664,-0.024947456000000003,1.202412755,67835046,1636381978,669120257
359.9669189453125,-2.7579771920000002,-0.02494137,1.2020598820000001,67835047,1636381978,674040031
359.9540100097656,-2.757983153,-0.024937608,1.201702218,67835048,1636381978,679038468
359.9669189453125,-2.7581263500000004,-0.025087671000000002,1.201575183,67835049,1636381978,684045660
359.97247314453125,-2.757954287,-0.024983786,1.2012681410000001,67835051,1636381978,694995397
359.97247314453125,-2.757933485,-0.024969777000000002,1.201176621,67835051,1636381978,694995397
359.9521789550781,-2.757912725,-0.02494849,1.201026313,67835052,1636381978,699064547
359.9613952636719,-2.757892805,-0.024944478000000003,1.200913015,67835053,1636381978,704105524
359.9835510253906,-2.7579131730000004,-0.024945718000000002,1.200888935,67835054,1636381978,709103813
359.92633056640625,-2.757935332,-0.024950513,1.200945908,67835055,1636381978,714182646
359.9577331542969,-2.75794919,-0.024945649,1.201075252,67835056,1636381978,719180274
359.9466247558594,-2.757962307,-0.024936745000000003,1.201246238,67835057,1636381978,724167532
359.9743347167969,-2.758104083,-0.025004821,1.201346011,67835058,1636381978,729138364
359.9337158203125,-2.7581096190000003,-0.024984747,1.201736745,67835059,1636381978,734193832
359.922607421875,-2.757939443,-0.024829796,1.2019496820000002,67835060,1636381978,739113077
359.97430419921875,-2.757908088,-0.024820440000000003,1.2023602560000002,67835061,1636381978,744153470
359.93927001953125,-2.75791719,-0.024830912,1.2027364,67835062,1636381978,749141316
359.965087890625,-2.7579460030000003,-0.024836164,1.20311005,67835063,1636381978,754075131
359.9669189453125,-2.758109241,-0.024948238,1.2032158750000002,67835064,1636381978,759152769
359.9779968261719,-2.7580931360000003,-0.024961594,1.203428823,67835065,1636381978,764181576
359.9392395019531,-2.757959139,-0.024901524,1.203492196,67835066,1636381978,769139037
359.9595642089844,-2.7579118250000003,-0.024871418000000003,1.2035708630000002,67835067,1636381978,774052825
359.9779968261719,-2.757923802,-0.02487589,1.203706776,67835068,1636381978,779111878
359.9613952636719,-2.757915189,-0.024897427000000003,1.203852444,67835069,1636381978,784079535
359.9447937011719,-2.757892018,-0.024938432,1.204028954,67835070,1636381978,794096390
359.92999267578125,-2.757905821,-0.024947022000000003,1.2040771110000001,67835071,1636381978,796308199
359.9853820800781,-2.7579272940000004,-0.024953459,1.204139882,67835072,1636381978,799183807
359.9374084472656,-2.757927226,-0.024959907,1.2041745590000001,67835073,1636381978,804102742
359.91522216796875,-2.7579108960000003,-0.024973775,1.204192235,67835074,1636381978,809078354
359.9798583984375,-2.757913576,-0.024967522000000002,1.204196183,67835075,1636381978,814164501
359.97247314453125,-2.757939383,-0.024942711000000003,1.204179221,67835076,1636381978,819042585
359.97247314453125,-2.7579610210000003,-0.024929226000000002,1.204173943,67835077,1636381978,824053852
359.9724426269531,-2.757962069,-0.024930269,1.204150523,67835078,1636381978,829098014
359.9632263183594,-2.75796197,-0.024924449,1.2041129080000001,67835079,1636381978,834095125
359.9798583984375,-2.757976121,-0.024900295000000003,1.204079063,67835080,1636381978,839103348
359.965087890625,-2.757977554,-0.024871506,1.2040541070000002,67835081,1636381978,844111489
359.92999267578125,-2.757980641,-0.024870434,1.20402199,67835082,1636381978,849159787
359.935546875,-2.7579642370000004,-0.024862388000000003,1.2039946650000002,67835083,1636381978,854114199
359.91522216796875,-2.7579595780000004,-0.024852412,1.203972383,67835084,1636381978,859061057
359.935546875,-2.7579582090000003,-0.024863906,1.2039571690000002,67835085,1636381978,864101338
359.9595642089844,-2.757942602,-0.024885522,1.203944412,67835086,1636381978,869100995
359.9540100097656,-2.757920958,-0.02490592,1.203937802,67835087,1636381978,874187992
359.97064208984375,-2.757913508,-0.024924131000000002,1.203929164,67835088,1636381978,879099592
359.9706115722656,-2.7579091690000004,-0.024942634,1.2039295170000002,67835089,1636381978,884138962
359.94293212890625,-2.75790728,-0.024957604,1.2039265030000001,67835090,1636381978,889180480
359.9540100097656,-2.7579010050000003,-0.024981014000000003,1.2039219620000001,67835091,1636381978,894143247
359.9281921386719,-2.757900557,-0.024986053,1.203924207,67835092,1636381978,899123927
359.9318542480469,-2.757913105,-0.024984413,1.203932645,67835093,1636381978,904163367
359.94659423828125,-2.757917995,-0.024990689,1.203935168,67835094,1636381978,909099603
359.9613952636719,-2.757921509,-0.024999491000000002,1.203945218,67835095,1636381978,914094860
359.9558410644531,-2.75793212,-0.024997712000000002,1.203948118,67835096,1636381978,919100920
359.92633056640625,-2.7579559440000003,-0.024984254,1.203950947,67835097,1636381978,924080470
359.98724365234375,-2.7579752880000004,-0.024972749000000002,1.203955348,67835098,1636381978,929132386
359.95587158203125,-2.75799149,-0.024949053000000002,1.2039590420000001,67835099,1636381978,934119686
359.94476318359375,-2.7579969880000004,-0.024937891,1.203967846,67835100,1636381978,939072143
359.9521789550781,-2.7579953600000002,-0.024935796000000003,1.203975469,67835101,1636381978,944052436
359.9263610839844,-2.7579866770000003,-0.024937071,1.2039801760000002,67835102,1636381978,949162462
359.94293212890625,-2.7579674780000003,-0.024936714000000002,1.203990382,67835103,1636381978,954081813
359.9632263183594,-2.7579596160000004,-0.024925943000000002,1.204005244,67835104,1636381978,959078752
359.9374084472656,-2.757947616,-0.024917024000000003,1.204020408,67835105,1636381978,964082919
359.9244689941406,-2.7579242020000003,-0.024916655000000003,1.204028079,67835106,1636381978,969169507
359.97430419921875,-2.757907986,-0.024929001000000003,1.2040375890000001,67835107,1636381978,974147134
359.9208068847656,-2.7578987020000003,-0.024940499,1.204041893,67835108,1636381978,979117714
359.9687805175781,-2.7579019010000003,-0.024936213000000002,1.204048717,67835109,1636381978,984133192
359.9632263183594,-2.757905034,-0.024951816,1.20405774,67835111,1636381978,994049781
359.9687805175781,-2.757916915,-0.024958244,1.204069708,67835112,1636381978,999139012
359.9687805175781,-2.7579253660000003,-0.024952254,1.204066369,67835112,1636381978,999139012
359.9300231933594,-2.7579457450000002,-0.024928638000000003,1.204064826,67835113,1636381979,4045284
359.9429626464844,-2.7579517140000003,-0.024923934000000002,1.204056961,67835114,1636381979,9101743
359.9761657714844,-2.757952265,-0.024923744,1.204049321,67835115,1636381979,14104246
359.9798583984375,-2.757962612,-0.024903568,1.2040390680000002,67835116,1636381979,19046438
359.9613952636719,-2.757979005,-0.024878172,1.2040216080000001,67835117,1636381979,24044958
359.9835510253906,-2.7579917330000003,-0.024881476000000003,1.2040144110000002,67835118,1636381979,29122016
359.97247314453125,-2.7579614610000003,-0.024901744,1.2040099,67835119,1636381979,34036245
359.99090576171875,-2.757952586,-0.024908649,1.203997242,67835120,1636381979,39054416
359.9447937011719,-2.7579548270000003,-0.024910936,1.203995635,67835121,1636381979,44060386
359.9761657714844,-2.757950847,-0.024918088,1.203991875,67835122,1636381979,49092131
359.9595642089844,-2.757936875,-0.024932390000000002,1.2039933630000001,67835123,1636381979,54178195
359.9779968261719,-2.7579255000000003,-0.024949713000000002,1.203996741,67835124,1636381979,59121491
359.948486328125,-2.7579121790000003,-0.024954800000000003,1.204004038,67835125,1636381979,64061942
359.9835510253906,-2.7579087810000003,-0.024961322,1.204007889,67835126,1636381979,69033660
359.9632568359375,-2.757900732,-0.024976625000000002,1.204008015,67835127,1636381979,74101202
359.9355773925781,-2.7579031240000003,-0.024985558,1.20400847,67835128,1636381979,79074268
359.9374084472656,-2.757911484,-0.024982065,1.204013735,67835130,1636381979,89089135
359.9374084472656,-2.757931374,-0.024971248,1.204005376,67835130,1636381979,89089135
359.9374084472656,-2.757937699,-0.024961212,1.203995473,67835131,1636381979,94146472
359.98907470703125,-2.757947676,-0.0249505,1.203996973,67835132,1636381979,99217376
359.9779968261719,-2.757972145,-0.02493538,1.2039956740000002,67835133,1636381979,104056790
359.9189758300781,-2.75799062,-0.024927358,1.2039965730000002,67835134,1636381979,109100831
359.9337158203125,-2.758001724,-0.024908007000000003,1.2039908240000001,67835135,1636381979,114063511
359.9263000488281,-2.758009162,-0.024902797,1.203981156,67835136,1636381979,119073071
359.935546875,-2.7580103470000004,-0.024894129,1.203989044,67835137,1636381979,124105575
359.97430419921875,-2.757999777,-0.024885376,1.203989008,67835138,1636381979,129158840
359.9613952636719,-2.7579936640000002,-0.024884378000000002,1.203989353,67835139,1636381979,134161972
359.92633056640625,-2.7579810250000003,-0.024884324000000003,1.2039936,67835140,1636381979,139067960
359.9318542480469,-2.757969505,-0.024885687,1.203992868,67835141,1636381979,144212978
359.94476318359375,-2.757955962,-0.024885565000000002,1.203989608,67835142,1636381979,149217606
359.94110107421875,-2.757939226,-0.024891186000000003,1.203992211,67835143,1636381979,154135319
359.931884765625,-2.757939594,-0.024892058,1.203994314,67835144,1636381979,159140642
359.9669189453125,-2.7579368320000004,-0.024900169000000003,1.203998927,67835145,1636381979,164226519
359.9189453125,-2.7579284850000003,-0.024898311000000003,1.204009383,67835146,1636381979,169210757
359.931884765625,-2.7579307010000003,-0.024903504,1.204005028,67835147,1636381979,174123030
359.9558410644531,-2.7579367870000002,-0.024894383000000003,1.204010303,67835148,1636381979,179143181
359.9558410644531,-2.757937048,-0.024895151,1.204008693,67835149,1636381979,184141463
359.95587158203125,-2.757938064,-0.024889401000000002,1.2040170000000001,67835150,1636381979,195492159
359.92816162109375,-2.757937354,-0.024889771,1.204013393,67835151,1636381979,197741164
359.98724365234375,-2.7579432880000003,-0.02488875,1.204011218,67835152,1636381979,200028445
359.9374084472656,-2.75795723,-0.024887517,1.2040101220000001,67835153,1636381979,204119091
359.9300537109375,-2.757969382,-0.024884174000000002,1.2040126560000002,67835154,1636381979,209129223
359.9632568359375,-2.757975606,-0.024891387,1.204011744,67835155,1636381979,214141605
359.9706115722656,-2.757974844,-0.024890601000000002,1.204012437,67835156,1636381979,219089549
359.9337158203125,-2.757965386,-0.024898593,1.2040150550000002,67835157,1636381979,224115203
359.9687805175781,-2.7579636240000003,-0.024912471000000002,1.204008942,67835158,1636381979,229058519
359.94293212890625,-2.757950409,-0.024923652,1.204007507,67835159,1636381979,234131829
359.981689453125,-2.757936588,-0.024940451000000002,1.2040029030000001,67835160,1636381979,239113278
359.9466247558594,-2.7579305130000002,-0.024943332000000002,1.204002427,67835161,1636381979,244152244
359.9207763671875,-2.75793392,-0.024951819,1.2039991300000001,67835162,1636381979,249114731
359.9466247558594,-2.757926487,-0.024951858,1.204005231,67835163,1636381979,254143180
359.981689453125,-2.757928444,-0.024963425,1.204004526,67835164,1636381979,259184238
359.9595642089844,-2.7579340340000003,-0.024963338,1.204002513,67835165,1636381979,264162108
359.9411315917969,-2.757940976,-0.024957524000000002,1.203995284,67835166,1636381979,269163999
359.948486328125,-2.757944086,-0.024951028,1.203989706,67835167,1636381979,274105896
359.9447937011719,-2.757947847,-0.024956105000000003,1.2039927910000001,67835168,1636381979,279138739
359.9447937011719,-2.757948568,-0.024941444,1.203981393,67835169,1636381979,284094895
359.94293212890625,-2.757965285,-0.024910662,1.2039757560000002,67835170,1636381979,293449152
359.9392395019531,-2.7579669150000004,-0.024896792,1.2039766840000001,67835172,1636381979,299108752
359.9392395019531,-2.7579705490000004,-0.024887573000000003,1.2039716770000002,67835172,1636381979,299108752
359.94110107421875,-2.757966891,-0.024875775000000003,1.2039755460000001,67835173,1636381979,304163294
359.9263610839844,-2.7579603120000002,-0.024866509000000002,1.203964383,67835174,1636381979,309145535
359.9447937011719,-2.757948819,-0.024860950000000003,1.203968391,67835175,1636381979,314161019
359.9909362792969,-2.757948018,-0.024855349000000002,1.203969427,67835176,1636381979,319099301
359.965087890625,-2.757945315,-0.024846683,1.203975221,67835177,1636381979,324182612
359.90972900390625,-2.7579468040000004,-0.024841231000000002,1.2039807280000001,67835178,1636381979,329143720
359.9466247558594,-2.7579373990000002,-0.024850862,1.2039886020000001,67835179,1636381979,334145760
359.97802734375,-2.757929104,-0.024853859000000002,1.203992798,67835180,1636381979,339142851
359.94110107421875,-2.757913116,-0.024852636,1.203996472,67835181,1636381979,344077436
359.94476318359375,-2.757904313,-0.024853499,1.2040006870000002,67835182,1636381979,349146073
359.9355773925781,-2.757906009,-0.024851931,1.2040069260000001,67835183,1636381979,354201082
359.9835205078125,-2.757902075,-0.024846198,1.204014489,67835184,1636381979,359136363
359.9761657714844,-2.757909326,-0.02484429,1.204013253,67835185,1636381979,364171456
359.9632263183594,-2.7579177230000003,-0.024841121,1.204015502,67835186,1636381979,369114332
359.95770263671875,-2.757920029,-0.024858138000000002,1.204015045,67835187,1636381979,374179103
359.9595642089844,-2.7579220500000003,-0.024859242,1.204011077,67835188,1636381979,379190407
359.9540100097656,-2.757932711,-0.024862384,1.204006096,67835190,1636381979,391894094
359.9669189453125,-2.757954658,-0.024861052,1.203999034,67835191,1636381979,394178528
359.9669189453125,-2.7579550050000003,-0.024858019000000002,1.203997192,67835191,1636381979,394178528
359.96136474609375,-2.75795366,-0.024861384,1.2039904460000002,67835192,1636381979,399142846
359.9466247558594,-2.7579521220000003,-0.024863005,1.2039887150000002,67835193,1636381979,404154088
359.948486328125,-2.757949403,-0.024872714,1.2039820140000002,67835194,1636381979,409115971
359.9392395019531,-2.7579393640000003,-0.024883351,1.2039806320000002,67835195,1636381979,414093714
359.9207763671875,-2.757933236,-0.024889124000000002,1.2039760160000001,67835196,1636381979,419056575
359.9392395019531,-2.7579270680000003,-0.024896739,1.203978462,67835197,1636381979,424108374
359.9761657714844,-2.757919718,-0.024906652,1.203982021,67835198,1636381979,429068800
359.9300231933594,-2.757918874,-0.024912933,1.203980942,67835199,1636381979,434132324
359.9337158203125,-2.757920888,-0.024931711000000002,1.203980494,67835200,1636381979,439107216
359.9558410644531,-2.757921683,-0.024927327000000003,1.2039840800000001,67835201,1636381979,444133206
359.9853820800781,-2.757920728,-0.024925936000000003,1.2039828750000001,67835202,1636381979,449164450
359.95770263671875,-2.757922063,-0.024931634,1.2039826850000002,67835203,1636381979,454075433
359.9632263183594,-2.7579283030000004,-0.024924722,1.203988244,67835204,1636381979,459091529
359.9540100097656,-2.757934326,-0.024920729000000003,1.203989688,67835205,1636381979,464183836
359.922607421875,-2.757940806,-0.024909035000000003,1.20398705,67835206,1636381979,469167359
359.9632263183594,-2.7579559860000002,-0.02490428,1.203989165,67835207,1636381979,474138264
359.9687805175781,-2.757955245,-0.024895934,1.203984175,67835208,1636381979,479176721
359.97247314453125,-2.757964911,-0.024893238,1.203975322,67835209,1636381979,484293864
359.9761657714844,-2.757970547,-0.024890303000000003,1.203969638,67835210,1636381979,492897814
359.9558410644531,-2.757964436,-0.024889834000000003,1.203968116,67835211,1636381979,495274551
359.91522216796875,-2.75796923,-0.024883943000000002,1.20397035,67835212,1636381979,499105973
359.9521789550781,-2.7579643070000004,-0.024893191000000002,1.203975272,67835213,1636381979,504132487
359.965087890625,-2.75796453,-0.024906686,1.203968866,67835214,1636381979,509183266
359.9632263183594,-2.757947214,-0.024910965,1.2039737940000002,67835215,1636381979,514142893
359.9226379394531,-2.7579354830000002,-0.024915775,1.2039813460000002,67835216,1636381979,519200367
359.97430419921875,-2.757929111,-0.024920744,1.203973317,67835217,1636381979,524183813
359.96136474609375,-2.7579218680000004,-0.024918994,1.2039828060000002,67835218,1636381979,529116152
359.97247314453125,-2.757925741,-0.024912105,1.203982847,67835219,1636381979,534101495
359.9244689941406,-2.7579200590000004,-0.024910686,1.2039757420000001,67835220,1636381979,539096898
359.9613952636719,-2.757918418,-0.024916602000000003,1.2039729650000002,67835221,1636381979,544157499
359.9835510253906,-2.757923339,-0.024918178000000003,1.203970757,67835222,1636381979,549141663
359.9687805175781,-2.7579262,-0.02491453,1.2039673340000001,67835223,1636381979,554105340
359.9373779296875,-2.757924237,-0.024915884000000003,1.203962239,67835224,1636381979,559083572
359.9374084472656,-2.75792511,-0.024907636,1.203957508,67835225,1636381979,564147735
359.9669494628906,-2.757936796,-0.024897894,1.2039558060000002,67835226,1636381979,569105036
359.9337158203125,-2.75794767,-0.024895435,1.203955001,67835227,1636381979,574126643
359.9245300292969,-2.75795243,-0.024885538000000002,1.203949678,67835228,1636381979,579126808
359.9761657714844,-2.7579613050000003,-0.024882513000000002,1.20394792,67835230,1636381979,589146107
359.9761657714844,-2.757962166,-0.02487243,1.2039413890000001,67835230,1636381979,589146107
359.9484558105469,-2.7579478870000003,-0.024874432000000002,1.203946921,67835231,1636381979,594064551
359.9853820800781,-2.757920371,-0.024887151000000003,1.2039541280000001,67835232,1636381979,599190998
359.9503173828125,-2.7579044180000003,-0.024902962,1.2039552390000001,67835233,1636381979,604094303
359.948486328125,-2.7579028880000003,-0.024901571,1.203961,67835234,1636381979,609090634
359.94110107421875,-2.7578934960000003,-0.024908929000000003,1.203970881,67835235,1636381979,614109407
359.9779968261719,-2.7578948420000002,-0.024923716000000002,1.2039733030000002,67835236,1636381979,619086151
359.948486328125,-2.757892356,-0.024939374,1.203976994,67835237,1636381979,624147386
359.9337463378906,-2.757906868,-0.024930614,1.203987901,67835238,1636381979,629070456
359.97430419921875,-2.7579211270000004,-0.024916981,1.20399311,67835239,1636381979,634109553
359.9189758300781,-2.757932637,-0.024915422000000003,1.203998033,67835240,1636381979,639119337
359.9447937011719,-2.7579403310000004,-0.024914732000000002,1.2039998170000001,67835241,1636381979,644132007
359.9336853027344,-2.757943875,-0.024901835,1.20400612,67835242,1636381979,649050567
359.9392395019531,-2.757964463,-0.024884731,1.203997632,67835243,1636381979,654075658
359.9595642089844,-2.7579755560000003,-0.024871621,1.203991733,67835244,1636381979,659147089
359.9521484375,-2.757968517,-0.024867631,1.2039893240000001,67835245,1636381979,664102808
359.92999267578125,-2.757961985,-0.024876491,1.203988394,67835246,1636381979,669209071
359.9613952636719,-2.757962552,-0.024867589000000002,1.203986475,67835247,1636381979,674201254
359.9798583984375,-2.7579570660000003,-0.024860793000000003,1.203984957,67835248,1636381979,679199093
359.94110107421875,-2.757946554,-0.024863349,1.203986274,67835249,1636381979,684169534
359.97430419921875,-2.757922765,-0.024882052,1.2039897720000001,67835250,1636381979,689178488
359.97430419921875,-2.757911392,-0.024897168,1.203994948,67835250,1636381979,689178488
359.965087890625,-2.757902231,-0.024904204000000003,1.203991704,67835252,1636381979,699644658
359.9374084472656,-2.7578946600000003,-0.024922477000000002,1.203990994,67835253,1636381979,704193858
359.9355773925781,-2.7578864000000003,-0.024941879,1.203995072,67835254,1636381979,709227911
359.948486328125,-2.757893841,-0.024931213,1.2039894130000002,67835255,1636381979,714150844
