OMEGA,DMS_X,DMS_Y,DMS_Z,DMS_Seq,DMS_Secs,DMS_Nsecs
359.922607421875,-2.7044075430000003,0.018918887000000002,0.606666265,68803756,1636386823,566181131
359.9558410644531,-2.704401921,0.018906402000000003,0.6066642440000001,68803757,1636386823,571183549
359.9558410644531,-2.7043967280000003,0.018899801,0.606663578,68803757,1636386823,571183549
359.93743896484375,-2.7044001360000003,0.018892852,0.60667196,68803758,1636386823,576138421
359.9484558105469,-2.704397505,0.018879307,0.606675724,68803759,1636386823,581125494
359.9927673339844,-2.704389925,0.018869621,0.60667252,68803760,1636386823,586162511
359.9669189453125,-2.704383872,0.018862548,0.6066739760000001,68803761,1636386823,591118147
359.9927673339844,-2.704374784,0.018846457,0.606668795,68803762,1636386823,599508115
359.948486328125,-2.7043722850000003,0.018843906,0.606668093,68803763,1636386823,601782850
359.9411315917969,-2.7043759030000003,0.018847881,0.606658303,68803764,1636386823,606122667
359.9632263183594,-2.7043748570000004,0.018850235,0.60665762,68803765,1636386823,611152728
359.9706115722656,-2.7043786950000004,0.018850436,0.6066586,68803766,1636386823,616129734
359.95770263671875,-2.7043763910000003,0.018856841000000003,0.6066617750000001,68803767,1636386823,621179958
359.9613952636719,-2.7043842660000004,0.018865057,0.6066600870000001,68803769,1636386823,631156275
359.9613952636719,-2.704391923,0.018870892,0.606670726,68803769,1636386823,631156275
359.98907470703125,-2.7043985700000004,0.018885734,0.606663654,68803770,1636386823,636180674
359.9632263183594,-2.7044010320000003,0.018896673000000003,0.606654755,68803771,1636386823,641131178
359.965087890625,-2.7044005060000003,0.018906451,0.6066555250000001,68803772,1636386823,646140702
359.95953369140625,-2.704404223,0.018906199000000002,0.606655146,68803773,1636386823,651184096
359.9558410644531,-2.70441104,0.018912855000000003,0.606652823,68803774,1636386823,656128156
359.9429626464844,-2.7044004040000003,0.018903225000000003,0.606654449,68803775,1636386823,661151746
359.9687805175781,-2.7043890420000003,0.018882091,0.606655421,68803776,1636386823,666172210
359.9521789550781,-2.704376989,0.018851618,0.6066626890000001,68803777,1636386823,671132421
359.9724426269531,-2.704360867,0.018776860000000003,0.606664398,68803778,1636386823,676128089
359.9613952636719,-2.704329714,0.018618133000000002,0.606679123,68803779,1636386823,681177234
359.9447937011719,-2.704248872,0.018165244,0.606671516,68803781,1636386823,692912001
359.9447937011719,-2.7043129190000004,0.018319923000000002,0.606489362,68803781,1636386823,692912001
359.97064208984375,-2.704294441,0.018028189,0.606461494,68803782,1636386823,696123272
359.94476318359375,-2.704267873,0.017610853000000003,0.606464628,68803783,1636386823,701156062
359.965087890625,-2.7042621860000002,0.017264195,0.606496712,68803784,1636386823,706070525
359.9613952636719,-2.704278619,0.017025308,0.6065274860000001,68803785,1636386823,711155300
359.981689453125,-2.7043094300000003,0.016922089,0.6065419430000001,68803786,1636386823,716101436
359.9503173828125,-2.7043452190000004,0.016930909,0.6065520200000001,68803787,1636386823,721167999
359.9466247558594,-2.7043626350000003,0.017047729,0.606562263,68803788,1636386823,726132039
359.9521789550781,-2.7043703480000003,0.017136459,0.6065910010000001,68803789,1636386823,731059831
359.9521789550781,-2.7044017940000002,0.017396567,0.60659704,68803790,1636386823,736152612
359.9355773925781,-2.70446133,0.017992690000000002,0.606619047,68803791,1636386823,741073665
